"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",34,9.47,-72.1
"5% Non-Exceedance",42,22.8,-45.7
"50% Non-Exceedance",154,217,40.9
"95% Non-Exceedance",1070,1100,2.8
"99% Non-Exceedance",2430,2460,1.23
"Sept. 10% Non-Exceedance",38,17.9,-52.9
