"","USGS Gage","Model","Pct. Error"
"Jan. High Flow",94,134,42.6
"Feb. High Flow",352,374,6.25
"Mar. High Flow",1070,574,-46.4
"Apr. High Flow",1430,1530,6.99
"May High Flow",1350,1290,-4.44
"Jun. High Flow",2100,1560,-25.7
"Jul. High Flow",1150,1070,-6.96
"Aug. High Flow",1310,968,-26.1
"Sep. High Flow",426,682,60.1
"Oct. High Flow",175,244,39.4
"Nov. High Flow",143,177,23.8
"Dec. High Flow",126,178,41.3
