"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",29,41,41.4
"Feb. Low Flow",54,62.4,15.6
"Mar. Low Flow",116,133,14.7
"Apr. Low Flow",113,161,42.5
"May Low Flow",197,226,14.7
"Jun. Low Flow",208,210,0.962
"Jul. Low Flow",241,162,-32.8
"Aug. Low Flow",135,92.6,-31.4
"Sep. Low Flow",61,59.2,-2.95
"Oct. Low Flow",31,31.7,2.26
"Nov. Low Flow",19,22.4,17.9
"Dec. Low Flow",5.7,15.9,179
