"","USGS Gage","Model","Pct. Error"
"Jan. High Flow",213,353,65.7
"Feb. High Flow",455,756,66.2
"Mar. High Flow",829,575,-30.6
"Apr. High Flow",1400,1500,7.14
"May High Flow",1290,1090,-15.5
"Jun. High Flow",2180,2020,-7.34
"Jul. High Flow",1390,1150,-17.3
"Aug. High Flow",1020,1180,15.7
"Sep. High Flow",498,717,44
"Oct. High Flow",413,449,8.72
"Nov. High Flow",262,388,48.1
"Dec. High Flow",208,338,62.5
