"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",683,546,-20.1
"5% Non-Exceedance",887,780,-12.1
"50% Non-Exceedance",2240,2290,2.23
"95% Non-Exceedance",7770,8400,8.11
"99% Non-Exceedance",16800,18700,11.3
"Sept. 10% Non-Exceedance",888,812,-8.56
