"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",496,472,-4.84
"Feb. Low Flow",541,622,15
"Mar. Low Flow",819,1090,33.1
"Apr. Low Flow",882,1320,49.7
"May Low Flow",1180,1810,53.4
"Jun. Low Flow",1850,2080,12.4
"Jul. Low Flow",1360,1330,-2.21
"Aug. Low Flow",1210,1010,-16.5
"Sep. Low Flow",803,703,-12.5
"Oct. Low Flow",710,418,-41.1
"Nov. Low Flow",663,408,-38.5
"Dec. Low Flow",567,356,-37.2
