"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",418,163,187,226,255,270,356,345,284,271,204,173,157,474,480,565,547,430,405,338,337,344,313,401,388,74.7,142,76.5,144,83.3,154,101,174,137,233,102,2002,108,138,329,908,1860,138,291,477,1010,954,936,995,1280,1020,659,645,660,601,556,15400,3330,7700,2260,4080,1710,1560,890,1000,683,214.818630136986
"Model",418,139,154,221,216,291,344,300,255,218,187,169,141,498,565,631,556,424,390,292,308,340,314,368,347,59.5,110,60.5,111,62.7,115,73.2,147,127,214,83,2001,95.2,125,297,1070,2390,134,269,411,721,631,1200,1100,1740,1130,903,479,461,409,506,11000,5160,7990,3380,4290,1970,1790,920,1340,692,229.569914314079
"Pct. Error",0,-14.7,-17.6,-2.21,-15.3,7.78,-3.37,-13,-10.2,-19.6,-8.33,-2.31,-10.2,5.06,17.7,11.7,1.65,-1.4,-3.7,-13.6,-8.61,-1.16,0.319,-8.23,-10.6,-20.3,-22.5,-20.9,-22.9,-24.7,-25.3,-27.5,-15.5,-7.3,-8.15,-18.6,100,-11.9,-9.42,-9.73,17.8,28.5,-2.9,-7.56,-13.8,-28.6,-33.9,28.2,10.6,35.9,10.8,37,-25.7,-30.2,-31.9,-8.99,-28.6,55,3.77,49.6,5.15,15.2,14.7,3.37,34,1.32,6.87
