"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",1690,362,404,514,600,769,1240,965,766,580,531,493,431,2130,2420,3280,2690,2250,1410,774,668,985,717,1490,1570,250,358,252,362,260,369,297,407,380,587,305,2002,332,375,872,5980,12100,394,844,775,3170,5570,6710,4910,8970,7480,5900,1780,1220,1070,833,67500,19200,41200,13800,22400,10600,9590,4840,5480,3250,862.816438356164
"Model",1780,282,473,679,864,1010,1220,952,631,355,280,227,194,2290,2990,3430,2430,1990,1330,740,684,1240,854,1770,1670,94.9,169,98.4,173,100,183,120,278,213,504,114,1999,131,196,1010,5820,13500,173,854,1230,4290,3980,6150,6620,11800,7220,6110,2850,1870,1380,1430,137000,24600,68000,16900,33000,9680,9780,5310,6430,3320,961.696354533216
"Pct. Error",5.33,-22.1,17.1,32.1,44,31.3,-1.61,-1.35,-17.6,-38.8,-47.3,-54,-55,7.51,23.6,4.57,-9.67,-11.6,-5.67,-4.39,2.4,25.9,19.1,18.8,6.37,-62,-52.8,-61,-52.2,-61.5,-50.4,-59.6,-31.7,-43.9,-14.1,-62.6,100,-60.5,-47.7,15.8,-2.68,11.6,-56.1,1.18,58.7,35.3,-28.5,-8.35,34.8,31.5,-3.48,3.56,60.1,53.3,29,71.7,103,28.1,65,22.5,47.3,-8.68,1.98,9.71,17.3,2.15,11.5
