"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",7400,1260,1810,3060,3420,4740,5650,5310,4040,2170,1610,1410,1070,9800,10700,12900,11400,8770,5980,3600,2880,4810,3840,6620,7680,328,913,346,997,392,1130,652,1430,799,2200,569,2002,659,1070,4520,22500,48800,983,4120,4270,19400,19300,22900,20000,30000,30400,13700,7870,6240,4570,4700,206000,70100,160000,58100,100000,41700,38800,21000,28300,14300,2110.26575342466
"Model",7530,1380,2040,3630,4660,5890,5840,4540,3470,2330,1360,1340,1060,9370,11700,13300,10900,8040,6110,3850,3130,5590,4600,6780,7350,279,832,279,858,283,891,341,1380,788,2240,424,1999,465,809,4970,23400,46000,821,4640,4510,12200,12100,16600,13500,25600,28200,11500,9990,5060,3490,3460,156000,52500,134000,46100,88300,33500,38100,19100,28300,14000,2102.72789042287
"Pct. Error",1.76,9.52,12.7,18.6,36.3,24.3,3.36,-14.5,-14.1,7.37,-15.5,-4.96,-0.935,-4.39,9.35,3.1,-4.39,-8.32,2.17,6.94,8.68,16.2,19.8,2.42,-4.3,-14.9,-8.87,-19.4,-13.9,-27.8,-21.2,-47.7,-3.5,-1.38,1.82,-25.5,100,-29.4,-24.4,9.96,4,-5.74,-16.5,12.6,5.62,-37.1,-37.3,-27.5,-32.5,-14.7,-7.24,-16.1,26.9,-18.9,-23.6,-26.4,-24.3,-25.1,-16.2,-20.7,-11.7,-19.7,-1.8,-9.05,0,-2.1,-0.357
