"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",218,61,74,100,105,136,136,136,116,79,69,59,56,309,222,345,339,238,182,130,115,161,139,267,187,47,54,48.7,54.7,49.9,55.2,52.3,60.4,61.2,77.7,50.4,1986,51.2,57,129,608,1650,55,116,119,531,453,686,348,602,508,530,214,145,129,100,12000,2080,8670,1730,4960,1290,1550,594,655,361,238.252054794521
"Model",203,42.3,68.1,99.5,114,131,137,110,119,75.9,52.7,45,43,243,269,308,255,221,167,139,110,174,159,220,193,14.3,34.9,15.2,35.6,16.9,38.5,26.7,52.3,34.8,86.1,22.5,1986,24.7,39.6,135,551,1450,38.5,112,209,724,625,813,441,758,524,380,308,397,253,139,10000,2730,5240,1570,2820,1160,962,584,578,322,177.575626941466
"Pct. Error",-6.88,-30.7,-7.97,-0.5,8.57,-3.68,0.735,-19.1,2.59,-3.92,-23.6,-23.7,-23.2,-21.4,21.2,-10.7,-24.8,-7.14,-8.24,6.92,-4.35,8.07,14.4,-17.6,3.21,-69.6,-35.4,-68.8,-34.9,-66.1,-30.3,-48.9,-13.4,-43.1,10.8,-55.4,0,-51.8,-30.5,4.65,-9.38,-12.1,-30,-3.45,75.6,36.3,38,18.5,26.7,25.9,3.15,-28.3,43.9,174,96.1,39,-16.7,31.2,-39.6,-9.25,-43.1,-10.1,-37.9,-1.68,-11.8,-10.8,-25.5
