"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",42,30.4,-27.6
"5% Non-Exceedance",51,60.7,19
"50% Non-Exceedance",277,318,14.8
"95% Non-Exceedance",1830,1620,-11.5
"99% Non-Exceedance",4150,3820,-7.95
"Sept. 10% Non-Exceedance",45,44,-2.22
