"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",541,59,72,169,211,312,327,303,208,124,88,66,55,804,1090,993,834,643,428,224,186,146,137,353,686,34,44,34.7,46,35.1,46.4,39.6,62.2,72.7,136,38.2,1995,42,51,277,1830,4150,45,234,211,1930,2500,3170,3760,3030,1920,2040,559,700,499,422,21400,6610,10900,4600,6310,3030,3010,1620,2180,1150,500.104109589041
"Model",531,76.3,146,195,279,340,298,212,154,119,84.7,83.1,73.1,749,1050,912,688,511,341,243,232,262,256,471,691,4.83,43.7,5.75,45.7,8.44,50.9,26.4,77.5,80.7,158,13.5,1999,30.4,60.7,318,1620,3820,44,241,587,1810,1910,2500,3300,2760,1490,1430,657,543,972,527,15800,6510,8900,4250,5350,2790,2820,1390,2120,1020,455.105652602332
"Pct. Error",-1.85,29.3,103,15.4,32.2,8.97,-8.87,-30,-26,-4.03,-3.75,25.9,32.9,-6.84,-3.67,-8.16,-17.5,-20.5,-20.3,8.48,24.7,79.5,86.9,33.4,0.729,-85.8,-0.682,-83.4,-0.652,-76,9.7,-33.3,24.6,11,16.2,-64.7,100,-27.6,19,14.8,-11.5,-7.95,-2.22,2.99,178,-6.22,-23.6,-21.1,-12.2,-8.91,-22.4,-29.9,17.5,-22.4,94.8,24.9,-26.2,-1.51,-18.3,-7.61,-15.2,-7.92,-6.31,-14.2,-2.75,-11.3,-9
