"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",2.8,3.64,30
"Feb. Low Flow",7.5,15.8,111
"Mar. Low Flow",16,26.3,64.4
"Apr. Low Flow",26,40.8,56.9
"May Low Flow",33,51,54.5
"Jun. Low Flow",36.8,41.5,12.8
"Jul. Low Flow",32,25.9,-19.1
"Aug. Low Flow",12.5,13.1,4.8
"Sep. Low Flow",3.65,6.28,72.1
"Oct. Low Flow",1.85,1.86,0.541
"Nov. Low Flow",1.23,1.46,18.7
"Dec. Low Flow",0.78,1.18,51.3
