"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",46700,81300,-74.1
"Med. 1 Day Max",16800,25600,-52.4
"Max. 3 Day Max",32300,40200,-24.5
"Med. 3 Day Max",15300,19200,-25.5
"Max. 7 Day Max",21400,21900,-2.34
"Med. 7 Day Max",9860,11000,-11.6
"Max. 30 Day Max",11100,11200,-0.901
"Med. 30 Day Max",4180,4760,-13.9
"Max. 90 Day Max",6320,7030,-11.2
"Med. 90 Day Max",3020,3420,-13.2
