"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",1390,1390,0
"Jan. Mean Flow",1900,1930,-1.58
"Feb. Mean Flow",2310,2350,-1.73
"Mar. Mean Flow",2710,2840,-4.8
"Apr. Mean Flow",2340,2030,13.2
"May Mean Flow",1270,1150,9.45
"Jun. Mean Flow",796,668,16.1
"Jul. Mean Flow",505,457,9.5
"Aug. Mean Flow",747,801,-7.23
"Sep. Mean Flow",1330,1520,-14.3
"Oct. Mean Flow",585,707,-20.9
"Nov. Mean Flow",932,963,-3.33
"Dec. Mean Flow",1340,1310,2.24
