"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",67,85.9,-28.2
"Feb. Low Flow",156,306,-96.2
"Mar. Low Flow",445,446,-0.225
"Apr. Low Flow",703,660,6.12
"May Low Flow",1090,1090,0
"Jun. Low Flow",1020,794,22.2
"Jul. Low Flow",759,529,30.3
"Aug. Low Flow",389,273,29.8
"Sep. Low Flow",191,183,4.19
"Oct. Low Flow",96,99.7,-3.85
"Nov. Low Flow",75,110,-46.7
"Dec. Low Flow",64,81.5,-27.3
