"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",15,12.2,-18.7
"5% Non-Exceedance",24,28.8,20
"50% Non-Exceedance",159,212,33.3
"95% Non-Exceedance",1260,1150,-8.73
"99% Non-Exceedance",3380,3100,-8.28
"Sept. 10% Non-Exceedance",18,18.3,1.67
