"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",15000,14100,-6
"Med. 1 Day Max",5940,5950,0.168
"Max. 3 Day Max",7440,8640,16.1
"Med. 3 Day Max",3590,3180,-11.4
"Max. 7 Day Max",4400,5590,27
"Med. 7 Day Max",2570,2150,-16.3
"Max. 30 Day Max",2030,2250,10.8
"Med. 30 Day Max",1150,1100,-4.35
"Max. 90 Day Max",1470,1650,12.2
"Med. 90 Day Max",766,722,-5.74
