"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",269,268,-0.372
"Jan. Mean Flow",350,357,2
"Feb. Mean Flow",405,443,9.38
"Mar. Mean Flow",456,476,4.39
"Apr. Mean Flow",404,344,-14.9
"May Mean Flow",245,227,-7.35
"Jun. Mean Flow",158,159,0.633
"Jul. Mean Flow",125,136,8.8
"Aug. Mean Flow",192,202,5.21
"Sep. Mean Flow",275,265,-3.64
"Oct. Mean Flow",134,155,15.7
"Nov. Mean Flow",211,197,-6.64
"Dec. Mean Flow",284,267,-5.99
