"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",447,46,77,122,169,171,242,244,177,104,61.5,49.5,39.4,568,551,886,710,576,329,171,193,358,217,403,417,1.8,37,2.3,38,2.84,39.7,6.07,45.6,19.6,86.1,14.7,1999,12,34,199,1560,3920,33,193,190,1400,1210,1480,926,3480,1880,1810,490,458,165,205,32200,7140,20000,4510,9640,2690,2940,1330,1860,759,143.814794520548
"Model",477,37.5,81.2,156,218,275,328,250,197,112,71.3,41.9,36,548,701,973,677,492,323,216,217,500,243,480,382,2.89,23.5,3.07,24.7,3.56,27.6,7.22,40,22.8,102,5.84,1999,8.01,25.5,261,1500,3750,18,243,366,907,659,1480,1040,3250,1890,1170,567,563,221,205,40800,8550,21400,4230,11100,2510,3300,1200,2120,786,180.598026929902
"Pct. Error",6.71,-18.5,5.45,27.9,29,60.8,35.5,2.46,11.3,7.69,15.9,-15.4,-8.63,-3.52,27.2,9.82,-4.65,-14.6,-1.82,26.3,12.4,39.7,12,19.1,-8.39,60.6,-36.5,33.5,-35,25.4,-30.5,18.9,-12.3,16.3,18.5,-60.3,0,-33.2,-25,31.2,-3.85,-4.34,-45.5,25.9,92.6,-35.2,-45.5,0,12.3,-6.61,0.532,-35.4,15.7,22.9,33.9,0,26.7,19.7,7,-6.21,15.1,-6.69,12.2,-9.77,14,3.56,25.6
