"","agency_cd","site_no","Date","Flow","Flow_cd"
"75","USGS","01670400",1984-03-15,348,"A"
"76","USGS","01670400",1984-03-16,524,"A"
"77","USGS","01670400",1984-03-17,1590,"A"
"78","USGS","01670400",1984-03-18,262,"A"
"79","USGS","01670400",1984-03-19,52,"A"
"80","USGS","01670400",1984-03-20,55,"A"
"81","USGS","01670400",1984-03-21,257,"A"
"82","USGS","01670400",1984-03-22,337,"A"
"83","USGS","01670400",1984-03-23,337,"A"
"84","USGS","01670400",1984-03-24,337,"A"
"85","USGS","01670400",1984-03-25,946,"A"
"86","USGS","01670400",1984-03-26,1780,"A"
"87","USGS","01670400",1984-03-27,1630,"A"
"88","USGS","01670400",1984-03-28,3160,"A"
"89","USGS","01670400",1984-03-29,7330,"A"
"90","USGS","01670400",1984-03-30,5500,"A"
"91","USGS","01670400",1984-03-31,3730,"A"
"92","USGS","01670400",1984-04-01,1970,"A"
"93","USGS","01670400",1984-04-02,1220,"A"
"94","USGS","01670400",1984-04-03,1220,"A"
"95","USGS","01670400",1984-04-04,1870,"A"
"96","USGS","01670400",1984-04-05,3290,"A"
"97","USGS","01670400",1984-04-06,1940,"A"
"98","USGS","01670400",1984-04-07,1260,"A"
"99","USGS","01670400",1984-04-08,1260,"A"
"100","USGS","01670400",1984-04-09,1220,"A"
"101","USGS","01670400",1984-04-10,326,"A"
"102","USGS","01670400",1984-04-11,326,"A"
"103","USGS","01670400",1984-04-12,326,"A"
"104","USGS","01670400",1984-04-13,329,"A"
"105","USGS","01670400",1984-04-14,341,"A"
"106","USGS","01670400",1984-04-15,1570,"A"
"107","USGS","01670400",1984-04-16,1640,"A"
"108","USGS","01670400",1984-04-17,1620,"A"
"109","USGS","01670400",1984-04-18,1600,"A"
"110","USGS","01670400",1984-04-19,1730,"A"
"111","USGS","01670400",1984-04-20,760,"A"
"112","USGS","01670400",1984-04-21,396,"A"
"113","USGS","01670400",1984-04-22,514,"A"
"114","USGS","01670400",1984-04-23,2960,"A"
"115","USGS","01670400",1984-04-24,2380,"A"
"116","USGS","01670400",1984-04-25,1800,"A"
"117","USGS","01670400",1984-04-26,1020,"A"
"118","USGS","01670400",1984-04-27,156,"A"
"119","USGS","01670400",1984-04-28,693,"A"
"120","USGS","01670400",1984-04-29,709,"A"
"121","USGS","01670400",1984-04-30,693,"A"
"122","USGS","01670400",1984-05-01,420,"A"
"123","USGS","01670400",1984-05-02,348,"A"
"124","USGS","01670400",1984-05-03,613,"A"
"125","USGS","01670400",1984-05-04,816,"A"
"126","USGS","01670400",1984-05-05,1680,"A"
"127","USGS","01670400",1984-05-06,555,"A"
"128","USGS","01670400",1984-05-07,698,"A"
"129","USGS","01670400",1984-05-08,852,"A"
"130","USGS","01670400",1984-05-09,1960,"A"
"131","USGS","01670400",1984-05-10,953,"A"
"132","USGS","01670400",1984-05-11,300,"A"
"133","USGS","01670400",1984-05-12,138,"A"
"134","USGS","01670400",1984-05-13,304,"A"
"135","USGS","01670400",1984-05-14,409,"A"
"136","USGS","01670400",1984-05-15,119,"A"
"137","USGS","01670400",1984-05-16,693,"A"
"138","USGS","01670400",1984-05-17,709,"A"
"139","USGS","01670400",1984-05-18,357,"A"
"140","USGS","01670400",1984-05-19,112,"A"
"141","USGS","01670400",1984-05-20,112,"A"
"142","USGS","01670400",1984-05-21,112,"A"
"143","USGS","01670400",1984-05-22,118,"A"
"144","USGS","01670400",1984-05-23,283,"A"
"145","USGS","01670400",1984-05-24,709,"A"
"146","USGS","01670400",1984-05-25,341,"A"
"147","USGS","01670400",1984-05-26,128,"A"
"148","USGS","01670400",1984-05-27,49,"A"
"149","USGS","01670400",1984-05-28,65,"A"
"150","USGS","01670400",1984-05-29,359,"A"
"151","USGS","01670400",1984-05-30,613,"A"
"152","USGS","01670400",1984-05-31,502,"A"
"153","USGS","01670400",1984-06-01,154,"A"
"154","USGS","01670400",1984-06-02,84,"A"
"155","USGS","01670400",1984-06-03,41,"A"
"156","USGS","01670400",1984-06-04,43,"A"
"157","USGS","01670400",1984-06-05,43,"A"
"158","USGS","01670400",1984-06-06,44,"A"
"159","USGS","01670400",1984-06-07,45,"A"
"160","USGS","01670400",1984-06-08,46,"A"
"161","USGS","01670400",1984-06-09,47,"A"
"162","USGS","01670400",1984-06-10,47,"A"
"163","USGS","01670400",1984-06-11,48,"A"
"164","USGS","01670400",1984-06-12,48,"A"
"165","USGS","01670400",1984-06-13,50,"A"
"166","USGS","01670400",1984-06-14,53,"A"
"167","USGS","01670400",1984-06-15,56,"A"
"168","USGS","01670400",1984-06-16,53,"A"
"169","USGS","01670400",1984-06-17,52,"A"
"170","USGS","01670400",1984-06-18,53,"A"
"171","USGS","01670400",1984-06-19,56,"A"
"172","USGS","01670400",1984-06-20,62,"A"
"173","USGS","01670400",1984-06-21,65,"A"
"174","USGS","01670400",1984-06-22,63,"A"
"175","USGS","01670400",1984-06-23,67,"A"
"176","USGS","01670400",1984-06-24,76,"A"
"177","USGS","01670400",1984-06-25,78,"A"
"178","USGS","01670400",1984-06-26,78,"A"
"179","USGS","01670400",1984-06-27,71,"A"
"180","USGS","01670400",1984-06-28,74,"A"
"181","USGS","01670400",1984-06-29,71,"A"
"182","USGS","01670400",1984-06-30,67,"A"
"183","USGS","01670400",1984-07-01,722,"A"
"184","USGS","01670400",1984-07-02,776,"A"
"185","USGS","01670400",1984-07-03,693,"A"
"186","USGS","01670400",1984-07-04,67,"A"
"187","USGS","01670400",1984-07-05,49,"A"
"188","USGS","01670400",1984-07-06,50,"A"
"189","USGS","01670400",1984-07-07,638,"A"
"190","USGS","01670400",1984-07-08,842,"A"
"191","USGS","01670400",1984-07-09,408,"A"
"192","USGS","01670400",1984-07-10,284,"A"
"193","USGS","01670400",1984-07-11,55,"A"
"194","USGS","01670400",1984-07-12,56,"A"
"195","USGS","01670400",1984-07-13,53,"A"
"196","USGS","01670400",1984-07-14,53,"A"
"197","USGS","01670400",1984-07-15,52,"A"
"198","USGS","01670400",1984-07-16,83,"A"
"199","USGS","01670400",1984-07-17,457,"A"
"200","USGS","01670400",1984-07-18,1310,"A"
"201","USGS","01670400",1984-07-19,1740,"A"
"202","USGS","01670400",1984-07-20,328,"A"
"203","USGS","01670400",1984-07-21,924,"A"
"204","USGS","01670400",1984-07-22,2280,"A"
"205","USGS","01670400",1984-07-23,1440,"A"
"206","USGS","01670400",1984-07-24,1430,"A"
"207","USGS","01670400",1984-07-25,1420,"A"
"208","USGS","01670400",1984-07-26,258,"A"
"209","USGS","01670400",1984-07-27,352,"A"
"210","USGS","01670400",1984-07-28,392,"A"
"211","USGS","01670400",1984-07-29,144,"A"
"212","USGS","01670400",1984-07-30,56,"A"
"213","USGS","01670400",1984-07-31,56,"A"
"214","USGS","01670400",1984-08-01,57,"A"
"215","USGS","01670400",1984-08-02,59,"A"
"216","USGS","01670400",1984-08-03,192,"A"
"217","USGS","01670400",1984-08-04,1080,"A"
"218","USGS","01670400",1984-08-05,2200,"A"
"219","USGS","01670400",1984-08-06,2140,"A"
"220","USGS","01670400",1984-08-07,493,"A"
"221","USGS","01670400",1984-08-08,121,"A"
"222","USGS","01670400",1984-08-09,530,"A"
"223","USGS","01670400",1984-08-10,336,"A"
"224","USGS","01670400",1984-08-11,1150,"A"
"225","USGS","01670400",1984-08-12,1480,"A"
"226","USGS","01670400",1984-08-13,837,"A"
"227","USGS","01670400",1984-08-14,857,"A"
"228","USGS","01670400",1984-08-15,1910,"A"
"229","USGS","01670400",1984-08-16,609,"A"
"230","USGS","01670400",1984-08-17,59,"A"
"231","USGS","01670400",1984-08-18,59,"A"
"232","USGS","01670400",1984-08-19,60,"A"
"233","USGS","01670400",1984-08-20,62,"A"
"234","USGS","01670400",1984-08-21,62,"A"
"235","USGS","01670400",1984-08-22,52,"A"
"236","USGS","01670400",1984-08-23,48,"A"
"237","USGS","01670400",1984-08-24,50,"A"
"238","USGS","01670400",1984-08-25,49,"A"
"239","USGS","01670400",1984-08-26,47,"A"
"240","USGS","01670400",1984-08-27,47,"A"
"241","USGS","01670400",1984-08-28,46,"A"
"242","USGS","01670400",1984-08-29,45,"A"
"243","USGS","01670400",1984-08-30,46,"A"
"244","USGS","01670400",1984-08-31,47,"A"
"245","USGS","01670400",1984-09-01,46,"A"
"246","USGS","01670400",1984-09-02,47,"A"
"247","USGS","01670400",1984-09-03,52,"A"
"248","USGS","01670400",1984-09-04,63,"A"
"249","USGS","01670400",1984-09-05,50,"A"
"250","USGS","01670400",1984-09-06,53,"A"
"251","USGS","01670400",1984-09-07,48,"A"
"252","USGS","01670400",1984-09-08,47,"A"
"253","USGS","01670400",1984-09-09,47,"A"
"254","USGS","01670400",1984-09-10,46,"A"
"255","USGS","01670400",1984-09-11,47,"A"
"256","USGS","01670400",1984-09-12,47,"A"
"257","USGS","01670400",1984-09-13,47,"A"
"258","USGS","01670400",1984-09-14,48,"A"
"259","USGS","01670400",1984-09-15,62,"A"
"260","USGS","01670400",1984-09-16,57,"A"
"261","USGS","01670400",1984-09-17,55,"A"
"262","USGS","01670400",1984-09-18,52,"A"
"263","USGS","01670400",1984-09-19,47,"A"
"264","USGS","01670400",1984-09-20,43,"A"
"265","USGS","01670400",1984-09-21,43,"A"
"266","USGS","01670400",1984-09-22,44,"A"
"267","USGS","01670400",1984-09-23,47,"A"
"268","USGS","01670400",1984-09-24,47,"A"
"269","USGS","01670400",1984-09-25,47,"A"
"270","USGS","01670400",1984-09-26,47,"A"
"271","USGS","01670400",1984-09-27,47,"A"
"272","USGS","01670400",1984-09-28,47,"A"
"273","USGS","01670400",1984-09-29,47,"A"
"274","USGS","01670400",1984-09-30,48,"A"
"275","USGS","01670400",1984-10-01,661,"A"
"276","USGS","01670400",1984-10-02,661,"A"
"277","USGS","01670400",1984-10-03,219,"A"
"278","USGS","01670400",1984-10-04,50,"A"
"279","USGS","01670400",1984-10-05,47,"A"
"280","USGS","01670400",1984-10-06,48,"A"
"281","USGS","01670400",1984-10-07,48,"A"
"282","USGS","01670400",1984-10-08,48,"A"
"283","USGS","01670400",1984-10-09,49,"A"
"284","USGS","01670400",1984-10-10,51,"A"
"285","USGS","01670400",1984-10-11,51,"A"
"286","USGS","01670400",1984-10-12,52,"A"
"287","USGS","01670400",1984-10-13,53,"A"
"288","USGS","01670400",1984-10-14,53,"A"
"289","USGS","01670400",1984-10-15,50,"A"
"290","USGS","01670400",1984-10-16,49,"A"
"291","USGS","01670400",1984-10-17,49,"A"
"292","USGS","01670400",1984-10-18,49,"A"
"293","USGS","01670400",1984-10-19,49,"A"
"294","USGS","01670400",1984-10-20,50,"A"
"295","USGS","01670400",1984-10-21,50,"A"
"296","USGS","01670400",1984-10-22,51,"A"
"297","USGS","01670400",1984-10-23,164,"A"
"298","USGS","01670400",1984-10-24,596,"A"
"299","USGS","01670400",1984-10-25,84,"A"
"300","USGS","01670400",1984-10-26,60,"A"
"301","USGS","01670400",1984-10-27,56,"A"
"302","USGS","01670400",1984-10-28,57,"A"
"303","USGS","01670400",1984-10-29,58,"A"
"304","USGS","01670400",1984-10-30,57,"A"
"305","USGS","01670400",1984-10-31,57,"A"
"306","USGS","01670400",1984-11-01,57,"A"
"307","USGS","01670400",1984-11-02,58,"A"
"308","USGS","01670400",1984-11-03,56,"A"
"309","USGS","01670400",1984-11-04,81,"A"
"310","USGS","01670400",1984-11-05,145,"A"
"311","USGS","01670400",1984-11-06,60,"A"
"312","USGS","01670400",1984-11-07,60,"A"
"313","USGS","01670400",1984-11-08,55,"A"
"314","USGS","01670400",1984-11-09,51,"A"
"315","USGS","01670400",1984-11-10,50,"A"
"316","USGS","01670400",1984-11-11,52,"A"
"317","USGS","01670400",1984-11-12,54,"A"
"318","USGS","01670400",1984-11-13,55,"A"
"319","USGS","01670400",1984-11-14,54,"A"
"320","USGS","01670400",1984-11-15,53,"A"
"321","USGS","01670400",1984-11-16,53,"A"
"322","USGS","01670400",1984-11-17,53,"A"
"323","USGS","01670400",1984-11-18,53,"A"
"324","USGS","01670400",1984-11-19,631,"A"
"325","USGS","01670400",1984-11-20,218,"A"
"326","USGS","01670400",1984-11-21,131,"A"
"327","USGS","01670400",1984-11-22,130,"A"
"328","USGS","01670400",1984-11-23,81,"A"
"329","USGS","01670400",1984-11-24,55,"A"
"330","USGS","01670400",1984-11-25,55,"A"
"331","USGS","01670400",1984-11-26,55,"A"
"332","USGS","01670400",1984-11-27,56,"A"
"333","USGS","01670400",1984-11-28,377,"A"
"334","USGS","01670400",1984-11-29,2120,"A"
"335","USGS","01670400",1984-11-30,1060,"A"
"336","USGS","01670400",1984-12-01,323,"A"
"337","USGS","01670400",1984-12-02,332,"A"
"338","USGS","01670400",1984-12-03,454,"A"
"339","USGS","01670400",1984-12-04,328,"A"
"340","USGS","01670400",1984-12-05,259,"A"
"341","USGS","01670400",1984-12-06,764,"A"
"342","USGS","01670400",1984-12-07,626,"A"
"343","USGS","01670400",1984-12-08,248,"A"
"344","USGS","01670400",1984-12-09,138,"A"
"345","USGS","01670400",1984-12-10,139,"A"
"346","USGS","01670400",1984-12-11,140,"A"
"347","USGS","01670400",1984-12-12,139,"A"
"348","USGS","01670400",1984-12-13,141,"A"
"349","USGS","01670400",1984-12-14,141,"A"
"350","USGS","01670400",1984-12-15,141,"A"
"351","USGS","01670400",1984-12-16,141,"A"
"352","USGS","01670400",1984-12-17,141,"A"
"353","USGS","01670400",1984-12-18,233,"A"
"354","USGS","01670400",1984-12-19,340,"A"
"355","USGS","01670400",1984-12-20,336,"A"
"356","USGS","01670400",1984-12-21,334,"A"
"357","USGS","01670400",1984-12-22,334,"A"
"358","USGS","01670400",1984-12-23,140,"A"
"359","USGS","01670400",1984-12-24,67,"A"
"360","USGS","01670400",1984-12-25,69,"A"
"361","USGS","01670400",1984-12-26,69,"A"
"362","USGS","01670400",1984-12-27,69,"A"
"363","USGS","01670400",1984-12-28,70,"A"
"364","USGS","01670400",1984-12-29,71,"A"
"365","USGS","01670400",1984-12-30,235,"A"
"366","USGS","01670400",1984-12-31,310,"A"
"367","USGS","01670400",1985-01-01,306,"A"
"368","USGS","01670400",1985-01-02,527,"A"
"369","USGS","01670400",1985-01-03,697,"A"
"370","USGS","01670400",1985-01-04,739,"A"
"371","USGS","01670400",1985-01-05,786,"A"
"372","USGS","01670400",1985-01-06,785,"A"
"373","USGS","01670400",1985-01-07,781,"A"
"374","USGS","01670400",1985-01-08,768,"A"
"375","USGS","01670400",1985-01-09,687,"A"
"376","USGS","01670400",1985-01-10,313,"A"
"377","USGS","01670400",1985-01-11,145,"A"
"378","USGS","01670400",1985-01-12,145,"A"
"379","USGS","01670400",1985-01-13,143,"A"
"380","USGS","01670400",1985-01-14,98,"A"
"381","USGS","01670400",1985-01-15,70,"A"
"382","USGS","01670400",1985-01-16,64,"A"
"383","USGS","01670400",1985-01-17,67,"A"
"384","USGS","01670400",1985-01-18,147,"A"
"385","USGS","01670400",1985-01-19,282,"A"
"386","USGS","01670400",1985-01-20,369,"A"
"387","USGS","01670400",1985-01-21,354,"A"
"388","USGS","01670400",1985-01-22,236,"A"
"389","USGS","01670400",1985-01-23,63,"A"
"390","USGS","01670400",1985-01-24,63,"A"
"391","USGS","01670400",1985-01-25,68,"A"
"392","USGS","01670400",1985-01-26,75,"A"
"393","USGS","01670400",1985-01-27,67,"A"
"394","USGS","01670400",1985-01-28,67,"A"
"395","USGS","01670400",1985-01-29,68,"A"
"396","USGS","01670400",1985-01-30,68,"A"
"397","USGS","01670400",1985-01-31,471,"A"
"398","USGS","01670400",1985-02-01,868,"A"
"399","USGS","01670400",1985-02-02,2200,"A"
"400","USGS","01670400",1985-02-03,2160,"A"
"401","USGS","01670400",1985-02-04,1970,"A"
"402","USGS","01670400",1985-02-05,605,"A"
"403","USGS","01670400",1985-02-06,578,"A"
"404","USGS","01670400",1985-02-07,306,"A"
"405","USGS","01670400",1985-02-08,131,"A"
"406","USGS","01670400",1985-02-09,80,"A"
"407","USGS","01670400",1985-02-10,68,"A"
"408","USGS","01670400",1985-02-11,80,"A"
"409","USGS","01670400",1985-02-12,1260,"A"
"410","USGS","01670400",1985-02-13,2120,"A"
"411","USGS","01670400",1985-02-14,1470,"A"
"412","USGS","01670400",1985-02-15,465,"A"
"413","USGS","01670400",1985-02-16,529,"A"
"414","USGS","01670400",1985-02-17,523,"A"
"415","USGS","01670400",1985-02-18,258,"A"
"416","USGS","01670400",1985-02-19,70,"A"
"417","USGS","01670400",1985-02-20,140,"A"
"418","USGS","01670400",1985-02-21,133,"A"
"419","USGS","01670400",1985-02-22,254,"A"
"420","USGS","01670400",1985-02-23,355,"A"
"421","USGS","01670400",1985-02-24,376,"A"
"422","USGS","01670400",1985-02-25,383,"A"
"423","USGS","01670400",1985-02-26,493,"A"
"424","USGS","01670400",1985-02-27,175,"A"
"425","USGS","01670400",1985-02-28,175,"A"
"426","USGS","01670400",1985-03-01,126,"A"
"427","USGS","01670400",1985-03-02,248,"A"
"428","USGS","01670400",1985-03-03,206,"A"
"429","USGS","01670400",1985-03-04,210,"A"
"430","USGS","01670400",1985-03-05,310,"A"
"431","USGS","01670400",1985-03-06,233,"A"
"432","USGS","01670400",1985-03-07,66,"A"
"433","USGS","01670400",1985-03-08,59,"A"
"434","USGS","01670400",1985-03-09,61,"A"
"435","USGS","01670400",1985-03-10,64,"A"
"436","USGS","01670400",1985-03-11,73,"A"
"437","USGS","01670400",1985-03-12,175,"A"
"438","USGS","01670400",1985-03-13,115,"A"
"439","USGS","01670400",1985-03-14,69,"A"
"440","USGS","01670400",1985-03-15,71,"A"
"441","USGS","01670400",1985-03-16,70,"A"
"442","USGS","01670400",1985-03-17,72,"A"
"443","USGS","01670400",1985-03-18,72,"A"
"444","USGS","01670400",1985-03-19,70,"A"
"445","USGS","01670400",1985-03-20,74,"A"
"446","USGS","01670400",1985-03-21,72,"A"
"447","USGS","01670400",1985-03-22,307,"A"
"448","USGS","01670400",1985-03-23,616,"A"
"449","USGS","01670400",1985-03-24,609,"A"
"450","USGS","01670400",1985-03-25,577,"A"
"451","USGS","01670400",1985-03-26,179,"A"
"452","USGS","01670400",1985-03-27,75,"A"
"453","USGS","01670400",1985-03-28,76,"A"
"454","USGS","01670400",1985-03-29,177,"A"
"455","USGS","01670400",1985-03-30,584,"A"
"456","USGS","01670400",1985-03-31,404,"A"
"457","USGS","01670400",1985-04-01,156,"A"
"458","USGS","01670400",1985-04-02,70,"A"
"459","USGS","01670400",1985-04-03,62,"A"
"460","USGS","01670400",1985-04-04,63,"A"
"461","USGS","01670400",1985-04-05,63,"A"
"462","USGS","01670400",1985-04-06,68,"A"
"463","USGS","01670400",1985-04-07,69,"A"
"464","USGS","01670400",1985-04-08,70,"A"
"465","USGS","01670400",1985-04-09,73,"A"
"466","USGS","01670400",1985-04-10,65,"A"
"467","USGS","01670400",1985-04-11,66,"A"
"468","USGS","01670400",1985-04-12,66,"A"
"469","USGS","01670400",1985-04-13,66,"A"
"470","USGS","01670400",1985-04-14,67,"A"
"471","USGS","01670400",1985-04-15,202,"A"
"472","USGS","01670400",1985-04-16,187,"A"
"473","USGS","01670400",1985-04-17,68,"A"
"474","USGS","01670400",1985-04-18,67,"A"
"475","USGS","01670400",1985-04-19,70,"A"
"476","USGS","01670400",1985-04-20,70,"A"
"477","USGS","01670400",1985-04-21,183,"A"
"478","USGS","01670400",1985-04-22,118,"A"
"479","USGS","01670400",1985-04-23,60,"A"
"480","USGS","01670400",1985-04-24,60,"A"
"481","USGS","01670400",1985-04-25,62,"A"
"482","USGS","01670400",1985-04-26,62,"A"
"483","USGS","01670400",1985-04-27,61,"A"
"484","USGS","01670400",1985-04-28,61,"A"
"485","USGS","01670400",1985-04-29,60,"A"
"486","USGS","01670400",1985-04-30,59,"A"
"487","USGS","01670400",1985-05-01,59,"A"
"488","USGS","01670400",1985-05-02,59,"A"
"489","USGS","01670400",1985-05-03,570,"A"
"490","USGS","01670400",1985-05-04,267,"A"
"491","USGS","01670400",1985-05-05,73,"A"
"492","USGS","01670400",1985-05-06,64,"A"
"493","USGS","01670400",1985-05-07,56,"A"
"494","USGS","01670400",1985-05-08,54,"A"
"495","USGS","01670400",1985-05-09,54,"A"
"496","USGS","01670400",1985-05-10,54,"A"
"497","USGS","01670400",1985-05-11,53,"A"
"498","USGS","01670400",1985-05-12,54,"A"
"499","USGS","01670400",1985-05-13,57,"A"
"500","USGS","01670400",1985-05-14,75,"A"
"501","USGS","01670400",1985-05-15,135,"A"
"502","USGS","01670400",1985-05-16,195,"A"
"503","USGS","01670400",1985-05-17,302,"A"
"504","USGS","01670400",1985-05-18,193,"A"
"505","USGS","01670400",1985-05-19,69,"A"
"506","USGS","01670400",1985-05-20,59,"A"
"507","USGS","01670400",1985-05-21,58,"A"
"508","USGS","01670400",1985-05-22,55,"A"
"509","USGS","01670400",1985-05-23,56,"A"
"510","USGS","01670400",1985-05-24,371,"A"
"511","USGS","01670400",1985-05-25,634,"A"
"512","USGS","01670400",1985-05-26,248,"A"
"513","USGS","01670400",1985-05-27,57,"A"
"514","USGS","01670400",1985-05-28,78,"A"
"515","USGS","01670400",1985-05-29,457,"A"
"516","USGS","01670400",1985-05-30,81,"A"
"517","USGS","01670400",1985-05-31,50,"A"
"518","USGS","01670400",1985-06-01,55,"A"
"519","USGS","01670400",1985-06-02,55,"A"
"520","USGS","01670400",1985-06-03,55,"A"
"521","USGS","01670400",1985-06-04,54,"A"
"522","USGS","01670400",1985-06-05,89,"A"
"523","USGS","01670400",1985-06-06,583,"A"
"524","USGS","01670400",1985-06-07,594,"A"
"525","USGS","01670400",1985-06-08,188,"A"
"526","USGS","01670400",1985-06-09,58,"A"
"527","USGS","01670400",1985-06-10,60,"A"
"528","USGS","01670400",1985-06-11,124,"A"
"529","USGS","01670400",1985-06-12,679,"A"
"530","USGS","01670400",1985-06-13,711,"A"
"531","USGS","01670400",1985-06-14,406,"A"
"532","USGS","01670400",1985-06-15,46,"A"
"533","USGS","01670400",1985-06-16,84,"A"
"534","USGS","01670400",1985-06-17,98,"A"
"535","USGS","01670400",1985-06-18,48,"A"
"536","USGS","01670400",1985-06-19,47,"A"
"537","USGS","01670400",1985-06-20,46,"A"
"538","USGS","01670400",1985-06-21,46,"A"
"539","USGS","01670400",1985-06-22,45,"A"
"540","USGS","01670400",1985-06-23,44,"A"
"541","USGS","01670400",1985-06-24,44,"A"
"542","USGS","01670400",1985-06-25,45,"A"
"543","USGS","01670400",1985-06-26,47,"A"
"544","USGS","01670400",1985-06-27,45,"A"
"545","USGS","01670400",1985-06-28,44,"A"
"546","USGS","01670400",1985-06-29,45,"A"
"547","USGS","01670400",1985-06-30,44,"A"
"548","USGS","01670400",1985-07-01,45,"A"
"549","USGS","01670400",1985-07-02,44,"A"
"550","USGS","01670400",1985-07-03,45,"A"
"551","USGS","01670400",1985-07-04,46,"A"
"552","USGS","01670400",1985-07-05,47,"A"
"553","USGS","01670400",1985-07-06,48,"A"
"554","USGS","01670400",1985-07-07,49,"A"
"555","USGS","01670400",1985-07-08,47,"A"
"556","USGS","01670400",1985-07-09,48,"A"
"557","USGS","01670400",1985-07-10,49,"A"
"558","USGS","01670400",1985-07-11,49,"A"
"559","USGS","01670400",1985-07-12,54,"A"
"560","USGS","01670400",1985-07-13,56,"A"
"561","USGS","01670400",1985-07-14,57,"A"
"562","USGS","01670400",1985-07-15,56,"A"
"563","USGS","01670400",1985-07-16,55,"A"
"564","USGS","01670400",1985-07-17,54,"A"
"565","USGS","01670400",1985-07-18,51,"A"
"566","USGS","01670400",1985-07-19,49,"A"
"567","USGS","01670400",1985-07-20,51,"A"
"568","USGS","01670400",1985-07-21,51,"A"
"569","USGS","01670400",1985-07-22,50,"A"
"570","USGS","01670400",1985-07-23,51,"A"
"571","USGS","01670400",1985-07-24,49,"A"
"572","USGS","01670400",1985-07-25,48,"A"
"573","USGS","01670400",1985-07-26,50,"A"
"574","USGS","01670400",1985-07-27,50,"A"
"575","USGS","01670400",1985-07-28,49,"A"
"576","USGS","01670400",1985-07-29,49,"A"
"577","USGS","01670400",1985-07-30,45,"A"
"578","USGS","01670400",1985-07-31,49,"A"
