"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",14100,7840,44.4
"Med. 1 Day Max",4560,4000,12.3
"Max. 3 Day Max",6450,4920,23.7
"Med. 3 Day Max",3130,2610,16.6
"Max. 7 Day Max",3960,2810,29
"Med. 7 Day Max",1920,1860,3.12
"Max. 30 Day Max",1890,1720,8.99
"Med. 30 Day Max",903,877,2.88
"Max. 90 Day Max",1210,1180,2.48
"Med. 90 Day Max",653,647,0.919
