"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",36.4,44.5,22.3
"5% Non-Exceedance",44,50.8,15.5
"50% Non-Exceedance",171,217,26.9
"95% Non-Exceedance",1510,1420,-5.96
"99% Non-Exceedance",3500,3650,4.29
"Sept. 10% Non-Exceedance",41,48,17.1
