"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",47.2,4.7,23,22,33,40,36,37.5,22.5,4.9,2.2,1.6,2.5,63.4,73.9,83.2,67.8,53.5,27.6,30,24.3,27.6,28,40.2,47.9,0.27,1.15,0.3,1.22,0.313,1.42,1.09,3.41,7,11.2,0.467,1986,0.822,2.2,33,128,287,1.4,25.4,57.5,102,77.5,155,132,216,148,110,76,89.5,69,23,1890,566,1230,375,607,250,269,119,176,90.4,36.4135068493151
"Model",47.4,5.16,11,15.8,30.4,32.6,28,19.5,15.3,9.63,6.38,5.21,3.7,73.2,86.1,94.4,52.6,48.1,21.6,22.3,26.1,25.1,33.2,36.9,50.4,0.408,2.22,0.47,2.47,0.642,2.95,2.67,5.4,5.85,14.4,1.02,1998,1.76,4.24,28.4,144,300,3.12,23.5,50.2,98.2,99.7,203,190,208,146,110,49.4,39.7,57.7,35,1660,629,842,359,474,243,273,128,188,92.6,35.3612592810433
"Pct. Error",0.424,9.79,-52.2,-28.2,-7.88,-18.5,-22.2,-48,-32,96.5,190,226,48,15.5,16.5,13.5,-22.4,-10.1,-21.7,-25.7,7.41,-9.06,18.6,-8.21,5.22,51.1,93,56.7,102,105,108,145,58.4,-16.4,28.6,118,100,114,92.7,-13.9,12.5,4.53,123,-7.48,-12.7,-3.73,28.6,31,43.9,-3.7,-1.35,0,-35,-55.6,-16.4,52.2,-12.2,11.1,-31.5,-4.27,-21.9,-2.8,1.49,7.56,6.82,2.43,-2.89
