"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",720,100,220,299,323,444,422,426,290,180,113,81,69,941,952,1140,973,823,576,428,276,636,414,759,748,18,52,18.2,56.7,18.6,67.4,28.5,94.4,42.1,233,28.4,2002,32,63,416,2090,5710,54,337,661,2030,2340,3000,1860,3860,1830,1320,1450,1190,556,670,40800,11200,21400,7380,11100,4390,4120,1900,2750,1240,128.767945205479
"Model",736,107,199,335,458,595,545,346,250,257,61,79.9,57.6,939,1110,1260,891,713,512,500,295,688,447,749,751,24.4,44.9,25,45.9,27.1,47.9,36.2,69.5,55.1,169,31.5,1999,36,51.5,442,2260,5630,47.4,394,696,1520,1680,1740,1560,3400,2600,1280,1050,1020,382,387,38200,9690,21000,6880,11700,4030,4220,1820,2890,1240,121.62617870627
"Pct. Error",2.22,7,-9.55,12,41.8,34,29.1,-18.8,-13.8,42.8,-46,-1.36,-16.5,-0.213,16.6,10.5,-8.43,-13.4,-11.1,16.8,6.88,8.18,7.97,-1.32,0.401,35.6,-13.7,37.4,-19,45.7,-28.9,27,-26.4,30.9,-27.5,10.9,100,12.5,-18.3,6.25,8.13,-1.4,-12.2,16.9,5.3,-25.1,-28.2,-42,-16.1,-11.9,42.1,-3.03,-27.6,-14.3,-31.3,-42.2,-6.37,-13.5,-1.87,-6.78,5.41,-8.2,2.43,-4.21,5.09,0,-5.55
