"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",276,61,72,83,85,158,184,181,114,99,73,55,51,352,509,543,402,283,255,154,121,195,94.6,170,245,15.2,47,15.9,47.7,17.7,50.9,25.9,57.9,34.8,86,26.2,2002,31.5,45.7,128,841,2470,40.9,136,186,260,604,1180,1100,1720,1080,483,419,296,173,134,10500,5850,6140,3490,3590,1880,1750,769,1020,498,77.6441095890411
"Model",278,41.9,55,97.7,153,238,269,184,154,114,75.3,58.6,37,375,505,529,384,291,274,162,128,172,105,193,236,0,29.5,-1.44e-13,29.7,-1.12e-15,31.4,0.146,45.1,10.6,79.3,0.0000509,2002,0,11.4,155,871,2250,14.7,155,157,542,291,1500,1600,2460,1110,790,579,261,174,185,7100,3550,5090,2550,2360,1560,1320,801,980,488,39.8677460462845
"Pct. Error",-0.725,31.3,23.6,-17.7,-80,-50.6,-46.2,-1.66,-35.1,-15.2,-3.15,-6.55,27.5,-6.53,0.786,2.58,4.48,-2.83,-7.45,-5.19,-5.79,11.8,-11,-13.5,3.67,100,37.2,100,37.7,100,38.3,99.4,22.1,69.5,7.79,100,0,100,75.1,-21.1,-3.57,8.91,64.1,-14,15.6,-108,51.8,-27.1,-45.5,-43,-2.78,-63.6,-38.2,11.8,-0.578,-38.1,32.4,39.3,17.1,26.9,34.3,17,24.6,-4.16,3.92,2.01,48.7
