"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",0.07,0.362,417
"5% Non-Exceedance",0.82,1.23,50
"50% Non-Exceedance",29.2,40.2,37.7
"95% Non-Exceedance",360,313,-13.1
"99% Non-Exceedance",1070,990,-7.48
"Sept. 10% Non-Exceedance",0.15,0.841,461
