"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",401,49,68,120,140,186,278,229,153,75,50,45,44,574,642,748,657,503,346,144,121,215,160,345,378,22.7,40,22.8,40.3,23.5,41.1,27.9,47.3,44.2,85.7,31.6,2002,34.3,43,188,1360,3370,38,177,173,781,1520,1750,1670,2850,1440,1210,329,246,140,143,21000,6110,15200,3690,7300,2610,2480,1270,1520,729,140.21095890411
"Model",405,56.2,101,206,232,326,356,220,164,94.3,15.7,26.5,23.4,557,683,689,554,460,332,153,152,296,228,371,407,0.418,7.41,0.42,8.29,0.421,9.23,0.598,27.3,44.9,105,1.53,1993,3.44,18.2,264,1210,2870,9.2,220,213,513,640,1220,1190,1840,1410,1220,583,229,210,269,18800,4810,8140,2990,4100,1930,2050,1020,1380,663,177.430308316982
"Pct. Error",0.998,14.7,48.5,71.7,65.7,75.3,28.1,-3.93,7.19,25.7,-68.6,-41.1,-46.8,-2.96,6.39,-7.89,-15.7,-8.55,-4.05,6.25,25.6,37.7,42.5,7.54,7.67,-98.2,-81.5,-98.2,-79.4,-98.2,-77.5,-97.9,-42.3,1.58,22.5,-95.2,100,-90,-57.7,40.4,-11,-14.8,-75.8,24.3,23.1,-34.3,-57.9,-30.3,-28.7,-35.4,-2.08,0.826,77.2,-6.91,50,88.1,-10.5,-21.3,-46.4,-19,-43.8,-26.1,-17.3,-19.7,-9.21,-9.05,26.5
