"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",0.47,1.14,-143
"5% Non-Exceedance",1.7,3.91,-130
"50% Non-Exceedance",45,44.2,1.78
"95% Non-Exceedance",365,317,13.2
"99% Non-Exceedance",996,983,1.31
"Sept. 10% Non-Exceedance",0.95,3.65,-284
