"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",7910,6570,-16.9
"Med. 1 Day Max",3810,3580,-6.04
"Max. 3 Day Max",5630,4120,-26.8
"Med. 3 Day Max",2590,2230,-13.9
"Max. 7 Day Max",3080,2360,-23.4
"Med. 7 Day Max",1630,1580,-3.07
"Max. 30 Day Max",1770,1470,-16.9
"Med. 30 Day Max",850,713,-16.1
"Max. 90 Day Max",1110,982,-11.5
"Med. 90 Day Max",632,555,-12.2
