"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",1.12,1.69,50.9
"5% Non-Exceedance",12,5.24,-56.3
"50% Non-Exceedance",66,65.7,-0.455
"95% Non-Exceedance",303,304,0.33
"99% Non-Exceedance",803,838,4.36
"Sept. 10% Non-Exceedance",9.98,4.89,-51
