"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",145,154,6.21
"Jan. Mean Flow",184,189,2.72
"Feb. Mean Flow",181,204,12.7
"Mar. Mean Flow",233,230,-1.29
"Apr. Mean Flow",211,179,-15.2
"May Mean Flow",160,151,-5.62
"Jun. Mean Flow",126,117,-7.14
"Jul. Mean Flow",74.2,91.3,23
"Aug. Mean Flow",61,84,37.7
"Sep. Mean Flow",116,160,37.9
"Oct. Mean Flow",85.5,116,35.7
"Nov. Mean Flow",157,162,3.18
"Dec. Mean Flow",154,165,7.14
