"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",17,4.93,-71
"5% Non-Exceedance",29,10.7,-63.1
"50% Non-Exceedance",73.8,60.8,-17.6
"95% Non-Exceedance",274,312,13.9
"99% Non-Exceedance",974,1050,7.8
"Sept. 10% Non-Exceedance",28,10.2,-63.6
