"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",163,23,45,75,80,92,108,99,80,43,22,22,17,217,205,254,239,180,134,75.9,65.4,137,93.4,181,185,0.53,12.8,0.547,13.1,0.607,13.9,1.45,19.5,4.42,45.5,3.73,2002,4.73,15,101,500,1070,11,86.9,126,392,420,582,334,518,428,286,220,215,90,114,7180,2170,3880,1500,2250,995,807,518,618,303,44.5058904109589
"Model",155,37.2,57.6,91,93.2,110,116,71.9,54.7,34.9,18.8,31.1,23.5,193,207,231,179,154,119,88.9,81.4,157,118,165,171,1,5.93,1.15,6.39,1.46,9.49,4.42,24.4,15.5,57.4,1.81,1986,3.61,13,107,429,952,14.5,88.7,198,460,330,351,315,661,383,250,233,139,123,124,5060,2060,2530,1160,1540,636,656,341,473,244,51.7886650075371
"Pct. Error",-4.91,61.7,28,21.3,16.5,19.6,7.41,-27.4,-31.6,-18.8,-14.5,41.4,38.2,-11.1,0.976,-9.06,-25.1,-14.4,-11.2,17.1,24.5,14.6,26.3,-8.84,-7.57,88.7,-53.7,110,-51.2,141,-31.7,205,25.1,251,26.2,-51.5,100,-23.7,-13.3,5.94,-14.2,-11,31.8,2.07,57.1,17.3,-21.4,-39.7,-5.69,27.6,-10.5,-12.6,5.91,-35.3,36.7,8.77,-29.5,-5.07,-34.8,-22.7,-31.6,-36.1,-18.7,-34.2,-23.5,-19.5,16.4
