"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",43500,32200,-26
"Med. 1 Day Max",8800,9590,8.98
"Max. 3 Day Max",23300,14200,-39.1
"Med. 3 Day Max",4660,4780,2.58
"Max. 7 Day Max",12400,8030,-35.2
"Med. 7 Day Max",2970,3010,1.35
"Max. 30 Day Max",3500,3450,-1.43
"Med. 30 Day Max",1700,1560,-8.24
"Max. 90 Day Max",2340,2210,-5.56
"Med. 90 Day Max",1050,921,-12.3
