"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",580,108,163,275,273,343,355,419,252,141,106,74,59,742,739,884,751,610,564,338,222,533,366,605,620,1.5,49,1.58,49.3,2.11,53.3,9.09,83.3,26.2,188,12.6,2002,19.5,59,348,1670,4250,52,292,586,1950,2070,2170,1090,2320,1510,984,1090,884,568,593,43500,8800,23300,4660,12400,2970,3500,1700,2340,1050,132.034164383562
"Model",593,112,146,291,322,375,393,304,177,181,101,113,75.6,752,882,993,687,555,444,413,277,519,368,626,626,6.17,47,6.41,48.5,7.45,55.8,17,91.9,66,202,17.7,2002,27.6,62.7,363,1620,4640,51.5,319,589,1500,1220,1470,1060,2140,1130,945,957,758,407,376,32200,9590,14200,4780,8030,3010,3450,1560,2210,921,134.780913686145
"Pct. Error",2.24,3.7,-10.4,5.82,17.9,9.33,10.7,-27.4,-29.8,28.4,-4.72,52.7,28.1,1.35,19.4,12.3,-8.52,-9.02,-21.3,22.2,24.8,-2.63,0.546,3.47,0.968,311,-4.08,306,-1.62,253,4.69,87,10.3,152,7.45,40.5,0,41.5,6.27,4.31,-2.99,9.18,-0.962,9.25,0.512,-23.1,-41.1,-32.3,-2.75,-7.76,-25.2,-3.96,-12.2,-14.3,-28.3,-36.6,-26,8.98,-39.1,2.58,-35.2,1.35,-1.43,-8.24,-5.56,-12.3,2.08
