"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",623,349,-44
"5% Non-Exceedance",848,507,-40.2
"50% Non-Exceedance",2500,2600,4
"95% Non-Exceedance",13000,12900,-0.769
"99% Non-Exceedance",26900,28100,4.46
"Sept. 10% Non-Exceedance",783,468,-40.2
