"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",4210,830,1080,1600,1590,2450,3160,2490,2330,1390,1130,1000,786,5330,5960,7460,6650,5230,3700,2100,1770,2790,2090,3530,4030,409,654,443,761,460,789,556,1020,713,1430,588,2002,623,848,2500,13000,26900,783,2310,2110,6570,10900,14600,10800,17300,17600,9730,4110,3740,2730,2580,142000,45000,96400,34100,54100,22900,24100,12400,13900,7490,1561.70410958904
"Model",4180,673,1090,1940,2220,3180,3260,2430,1900,1320,814,771,608,5260,6660,7550,6160,4670,3640,1910,1640,3090,2360,3650,3830,213,481,214,495,216,532,262,707,554,1300,303,1999,349,507,2600,12900,28100,468,2470,1850,6800,6510,9620,9240,21100,15200,8510,4860,3800,2260,1970,144000,41600,105000,32800,54900,20800,19700,10900,15000,7860,1539.43527959944
"Pct. Error",-0.713,-18.9,0.926,21.2,39.6,29.8,3.16,-2.41,-18.5,-5.04,-28,-22.9,-22.6,-1.31,11.7,1.21,-7.37,-10.7,-1.62,-9.05,-7.34,10.8,12.9,3.4,-4.96,-47.9,-26.5,-51.7,-35,-53,-32.6,-52.9,-30.7,-22.3,-9.09,-48.5,100,-44,-40.2,4,-0.769,4.46,-40.2,6.93,-12.3,3.5,-40.3,-34.1,-14.4,22,-13.6,-12.5,18.2,1.6,-17.2,-23.6,1.41,-7.56,8.92,-3.81,1.48,-9.17,-18.3,-12.1,7.91,4.94,-1.43
