"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",270,72,90,113,135,168,182,183,131,99,83,73,68,347,361,418,397,285,204,148,122,255,170,303,242,35.1,62,35.3,63.3,36.1,64.7,37.8,69.9,41.5,94.8,46.6,2002,41.2,60,157,790,1980,60.9,153,156,631,505,535,388,934,860,448,273,214,132,122,16400,2410,12100,2280,6460,1400,2150,758,1330,443,69.8175342465753
"Model",284,55.3,92.1,140,173,189,208,166,151,111,72.8,62.1,55.1,328,396,447,365,300,244,190,149,275,190,279,257,17.3,40.8,18.2,42.7,19.5,46.2,25.9,65.7,43.7,118,26,1999,27.5,43.8,191,784,1920,43.1,164,375,649,429,937,415,1040,890,515,575,562,279,259,13800,3490,7340,2060,3970,1560,1350,788,989,458,95.9483834893455
"Pct. Error",5.19,-23.2,2.33,23.9,28.1,12.5,14.3,-9.29,15.3,12.1,-12.3,-14.9,-19,-5.48,9.7,6.94,-8.06,5.26,19.6,28.4,22.1,7.84,11.8,-7.92,6.2,-50.7,-34.2,-48.4,-32.5,-46,-28.6,-31.5,-6.01,5.3,24.5,-44.2,100,-33.3,-27,21.7,-0.759,-3.03,-29.2,7.19,140,2.85,-15,75.1,6.96,11.3,3.49,15,111,163,111,112,-15.9,44.8,-39.3,-9.65,-38.5,11.4,-37.2,3.96,-25.6,3.39,37.4
