"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",133,14,24,54,48,106,78,62,38,14,12,11,11,130,226,257,326,131,39,21.2,61.9,41.7,20.1,195,165,9.2,9.6,9.37,9.83,10.3,10.4,11.1,14.9,21.9,23.4,10.3,1987,10,12,60,453,1180,12,53.6,34,268,678,686,511,1480,196,443,112,51,61,273,3580,3240,2340,2310,1390,1250,828,478,493,216,202.247041420118
"Model",117,11.9,33.8,65.4,63.4,109,74.7,28.4,8.9,1.84,1.32,0.87,3.82,113,197,207,220,104,38.5,18.4,63,80.8,35,190,150,0.00555,0.87,0.00561,1.01,0.0113,1.65,1.13,6.5,13.2,24.8,0.0576,1987,0.142,2.39,72.1,327,810,11.3,60.8,73.7,201,395,258,480,998,115,363,74.5,37,107,193,5520,1940,2300,1470,1180,933,575,429,386,199,171.043305270751
"Pct. Error",-12,-15,40.8,21.1,32.1,2.83,-4.23,-54.2,-76.6,-86.9,-89,-92.1,-65.3,-13.1,-12.8,-19.5,-32.5,-20.6,-1.28,-13.2,1.78,93.8,74.1,-2.56,-9.09,-99.9,-90.9,-99.9,-89.7,-99.9,-84.1,-89.8,-56.4,-39.7,5.98,-99.4,0,-98.6,-80.1,20.2,-27.8,-31.4,-5.83,13.4,117,-25,-41.7,-62.4,-6.07,-32.6,-41.3,-18.1,-33.5,-27.5,75.4,-29.3,54.2,-40.1,-1.71,-36.4,-15.1,-25.4,-30.6,-10.3,-21.7,-7.87,-15.4
