"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",526,102,127,133,147,155,160,179,152,195,143,116,123,552,525,665,685,561,576,506,481,529,394,409,430,54,75.5,69.4,161,82.5,216,94.9,252,110,287,127,2002,83.8,130,378,1360,2620,146,179,506,667,906,1210,1080,1400,1460,1260,1010,945,880,884,11300,3760,8320,2890,4890,2010,2220,1160,1550,816,187.309863013699
"Model",452,57,71.9,102,130,201,195,121,103,67.9,55.2,59.3,60.7,480,592,770,682,481,428,294,285,360,329,346,394,22.4,45.3,36.9,66.2,60.1,109,68.4,126,82.9,166,74.9,1985,45.5,72.5,290,1250,2460,80.2,144,448,922,960,986,891,2330,1140,855,699,473,360,282,8450,4400,5850,2790,3700,1870,2270,1050,1500,787,182.171555300453
"Pct. Error",-14.1,-44.1,-43.4,-23.3,-11.6,29.7,21.9,-32.4,-32.2,-65.2,-61.4,-48.9,-50.7,-13,12.8,15.8,-0.438,-14.3,-25.7,-41.9,-40.7,-31.9,-16.5,-15.4,-8.37,-58.5,-40,-46.8,-58.9,-27.2,-49.5,-27.9,-50,-24.6,-42.2,-41,100,-45.7,-44.2,-23.3,-8.09,-6.11,-45.1,-19.6,-11.5,38.2,5.96,-18.5,-17.5,66.4,-21.9,-32.1,-30.8,-49.9,-59.1,-68.1,-25.2,17,-29.7,-3.46,-24.3,-6.97,2.25,-9.48,-3.23,-3.55,-2.74
