"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",285,42,45,45,69,68,68,67,53,46,48,41,43,408,417,595,392,371,219,125,120,97.5,89.1,292,298,38,40,38.3,41,39.4,42.4,41.8,45.5,45.6,58.2,39.8,1989,40,42,94,1190,2900,42,91.7,79,1640,1790,2040,1570,2220,1280,1140,711,203,285,80,8330,5420,7090,4580,4250,2770,1830,962,1180,614,290.950684931507
"Model",270,48.9,49.8,107,187,197,193,184,78.1,63.2,49.3,48.2,46.5,404,420,623,398,326,197,110,125,85.5,83.1,233,248,42.8,44.8,42.8,44.8,42.8,44.8,42.9,45.1,45.3,51,43.4,1992,43.1,44.8,124,922,2820,44.9,132,60.8,183,216,1520,979,1860,647,310,193,66.7,54.4,49.2,8760,6320,6920,5530,4390,3160,1920,980,1290,549,250.598000894457
"Pct. Error",-5.26,16.4,10.7,138,171,190,184,175,47.4,37.4,2.71,17.6,8.14,-0.98,0.719,4.71,1.53,-12.1,-10,-12,4.17,-12.3,-6.73,-20.2,-16.8,12.6,12,11.7,9.27,8.63,5.66,2.63,-0.879,-0.658,-12.4,9.05,100,7.75,6.67,31.9,-22.5,-2.76,6.9,43.9,-23,-88.8,-87.9,-25.5,-37.6,-16.2,-49.5,-72.8,-72.9,-67.1,-80.9,-38.5,5.16,16.6,-2.4,20.7,3.29,14.1,4.92,1.87,9.32,-10.6,-13.9
