"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",12,8.01,-33.2
"5% Non-Exceedance",34,25.5,-25
"50% Non-Exceedance",199,261,31.2
"95% Non-Exceedance",1560,1500,-3.85
"99% Non-Exceedance",3920,3750,-4.34
"Sept. 10% Non-Exceedance",33,18,-45.5
