"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",5.7,5.72,0.351
"Feb. Low Flow",22.2,15.1,-32
"Mar. Low Flow",41,29.3,-28.5
"Apr. Low Flow",55,55.4,0.727
"May Low Flow",72.4,72.9,0.691
"Jun. Low Flow",70,59.6,-14.9
"Jul. Low Flow",59,45.5,-22.9
"Aug. Low Flow",31.5,32,1.59
"Sep. Low Flow",16.5,18.5,12.1
"Oct. Low Flow",8.1,7.2,-11.1
"Nov. Low Flow",4.25,7.55,77.6
"Dec. Low Flow",4.9,6.81,39
