"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",96.1,6.56,16,29,37,50,53,52,35,19,11,5.25,2.9,132,127,197,151,128,73.6,47.6,24.4,49.8,37.5,65.7,120,0.09,1.4,0.0933,2.06,0.0957,2.09,0.449,4.6,2.5,18.1,0.304,1986,0.457,2.4,45,313,874,1.3,41.2,97,274,319,290,215,788,416,238,153,141,41,60,5400,2140,2320,1080,1300,622,654,346,449,214,56.8605479452055
"Model",93,14.2,21.7,42.5,45.9,60.6,57.1,49.8,29.8,20.5,9.46,4.73,5.04,122,140,163,125,107,64.8,42.4,35.2,68.6,56.2,84.4,111,0,1.14,6.86e-14,1.23,0.00993,1.49,0.476,7.7,5.21,23.7,0.0778,1991,0.509,3.71,55.8,270,737,1.54,46.6,78.1,253,234,277,215,488,319,265,86.9,92.3,59.6,77.3,4700,1580,2030,870,1160,468,452,238,352,156,55.3430870590288
"Pct. Error",-3.23,116,35.6,46.6,24.1,21.2,7.74,-4.23,-14.9,7.89,-14,-9.9,73.8,-7.58,10.2,-17.3,-17.2,-16.4,-12,-10.9,44.3,37.8,49.9,28.5,-7.5,-100,-18.6,-100,-40.3,-89.6,-28.7,6.01,67.4,108,30.9,-74.4,100,11.4,54.6,24,-13.7,-15.7,18.5,13.1,-19.5,-7.66,-26.6,-4.48,0,-38.1,-23.3,11.3,-43.2,-34.5,45.4,28.8,-13,-26.2,-12.5,-19.4,-10.8,-24.8,-30.9,-31.2,-21.6,-27.1,-2.67
