"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",0.457,0.509,11.4
"5% Non-Exceedance",2.4,3.71,54.6
"50% Non-Exceedance",45,55.8,24
"95% Non-Exceedance",313,270,-13.7
"99% Non-Exceedance",874,737,-15.7
"Sept. 10% Non-Exceedance",1.3,1.54,18.5
