"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",7040,5900,-16.2
"Med. 1 Day Max",2810,2560,-8.9
"Max. 3 Day Max",4180,3980,-4.78
"Med. 3 Day Max",1880,1740,-7.45
"Max. 7 Day Max",2690,2420,-10
"Med. 7 Day Max",1220,1070,-12.3
"Max. 30 Day Max",1170,1390,18.8
"Med. 30 Day Max",653,635,-2.76
"Max. 90 Day Max",789,923,17
"Med. 90 Day Max",444,534,20.3
