"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",858,1050,22.4
"5% Non-Exceedance",989,1110,12.2
"50% Non-Exceedance",2820,3210,13.8
"95% Non-Exceedance",9930,9750,-1.81
"99% Non-Exceedance",17800,14300,-19.7
"Sept. 10% Non-Exceedance",1040,1220,17.3
