"","agency_cd","site_no","Date","Flow","Flow_cd"
"177","USGS","02047000",1984-06-25,237,"A"
"178","USGS","02047000",1984-06-26,220,"A"
"179","USGS","02047000",1984-06-27,204,"A"
"180","USGS","02047000",1984-06-28,198,"A"
"181","USGS","02047000",1984-06-29,194,"A"
"182","USGS","02047000",1984-06-30,212,"A"
"183","USGS","02047000",1984-07-01,275,"A"
"184","USGS","02047000",1984-07-02,478,"A"
"185","USGS","02047000",1984-07-03,575,"A"
"186","USGS","02047000",1984-07-04,575,"A"
"187","USGS","02047000",1984-07-05,461,"A"
"188","USGS","02047000",1984-07-06,385,"A"
"189","USGS","02047000",1984-07-07,319,"A"
"190","USGS","02047000",1984-07-08,305,"A"
"191","USGS","02047000",1984-07-09,317,"A"
"192","USGS","02047000",1984-07-10,293,"A"
"193","USGS","02047000",1984-07-11,275,"A"
"194","USGS","02047000",1984-07-12,247,"A"
"195","USGS","02047000",1984-07-13,369,"A"
"196","USGS","02047000",1984-07-14,646,"A"
"197","USGS","02047000",1984-07-15,956,"A"
"198","USGS","02047000",1984-07-16,1020,"A"
"199","USGS","02047000",1984-07-17,888,"A"
"200","USGS","02047000",1984-07-18,749,"A"
"201","USGS","02047000",1984-07-19,869,"A"
"202","USGS","02047000",1984-07-20,1120,"A"
"203","USGS","02047000",1984-07-21,1070,"A"
"204","USGS","02047000",1984-07-22,1690,"A"
"205","USGS","02047000",1984-07-23,1600,"A"
"206","USGS","02047000",1984-07-24,1170,"A"
"207","USGS","02047000",1984-07-25,819,"A"
"208","USGS","02047000",1984-07-26,618,"A"
"209","USGS","02047000",1984-07-27,518,"A"
"210","USGS","02047000",1984-07-28,660,"A"
"211","USGS","02047000",1984-07-29,1520,"A"
"212","USGS","02047000",1984-07-30,2470,"A"
"213","USGS","02047000",1984-07-31,2950,"A"
"214","USGS","02047000",1984-08-01,2900,"A"
"215","USGS","02047000",1984-08-02,2220,"A"
"216","USGS","02047000",1984-08-03,1560,"A"
"217","USGS","02047000",1984-08-04,2010,"A"
"218","USGS","02047000",1984-08-05,2490,"A"
"219","USGS","02047000",1984-08-06,2280,"A"
"220","USGS","02047000",1984-08-07,1680,"A"
"221","USGS","02047000",1984-08-08,1190,"A"
"222","USGS","02047000",1984-08-09,869,"A"
"223","USGS","02047000",1984-08-10,658,"A"
"224","USGS","02047000",1984-08-11,561,"A"
"225","USGS","02047000",1984-08-12,752,"A"
"226","USGS","02047000",1984-08-13,795,"A"
"227","USGS","02047000",1984-08-14,894,"A"
"228","USGS","02047000",1984-08-15,1230,"A"
"229","USGS","02047000",1984-08-16,1580,"A"
"230","USGS","02047000",1984-08-17,1470,"A"
"231","USGS","02047000",1984-08-18,1070,"A"
"232","USGS","02047000",1984-08-19,877,"A"
"233","USGS","02047000",1984-08-20,861,"A"
"234","USGS","02047000",1984-08-21,1070,"A"
"235","USGS","02047000",1984-08-22,980,"A"
"236","USGS","02047000",1984-08-23,790,"A"
"237","USGS","02047000",1984-08-24,618,"A"
"238","USGS","02047000",1984-08-25,472,"A"
"239","USGS","02047000",1984-08-26,391,"A"
"240","USGS","02047000",1984-08-27,324,"A"
"241","USGS","02047000",1984-08-28,269,"A"
"242","USGS","02047000",1984-08-29,254,"A"
"243","USGS","02047000",1984-08-30,264,"A"
"244","USGS","02047000",1984-08-31,329,"A"
"245","USGS","02047000",1984-09-01,382,"A"
"246","USGS","02047000",1984-09-02,378,"A"
"247","USGS","02047000",1984-09-03,286,"A"
"248","USGS","02047000",1984-09-04,231,"A"
"249","USGS","02047000",1984-09-05,227,"A"
"250","USGS","02047000",1984-09-06,258,"A"
"251","USGS","02047000",1984-09-07,293,"A"
"252","USGS","02047000",1984-09-08,269,"A"
"253","USGS","02047000",1984-09-09,227,"A"
"254","USGS","02047000",1984-09-10,196,"A"
"255","USGS","02047000",1984-09-11,179,"A"
"256","USGS","02047000",1984-09-12,172,"A"
"257","USGS","02047000",1984-09-13,175,"A"
"258","USGS","02047000",1984-09-14,196,"A"
"259","USGS","02047000",1984-09-15,245,"A"
"260","USGS","02047000",1984-09-16,241,"A"
"261","USGS","02047000",1984-09-17,214,"A"
"262","USGS","02047000",1984-09-18,188,"A"
"263","USGS","02047000",1984-09-19,170,"A"
"264","USGS","02047000",1984-09-20,158,"A"
"265","USGS","02047000",1984-09-21,151,"A"
"266","USGS","02047000",1984-09-22,141,"A"
"267","USGS","02047000",1984-09-23,133,"A"
"268","USGS","02047000",1984-09-24,123,"A"
"269","USGS","02047000",1984-09-25,116,"A"
"270","USGS","02047000",1984-09-26,111,"A"
"271","USGS","02047000",1984-09-27,105,"A"
"272","USGS","02047000",1984-09-28,102,"A"
"273","USGS","02047000",1984-09-29,100,"A"
"274","USGS","02047000",1984-09-30,98,"A"
"275","USGS","02047000",1984-10-01,99,"A"
"276","USGS","02047000",1984-10-02,100,"A"
"277","USGS","02047000",1984-10-03,111,"A"
"278","USGS","02047000",1984-10-04,244,"A"
"279","USGS","02047000",1984-10-05,323,"A"
"280","USGS","02047000",1984-10-06,281,"A"
"281","USGS","02047000",1984-10-07,217,"A"
"282","USGS","02047000",1984-10-08,177,"A"
"283","USGS","02047000",1984-10-09,152,"A"
"284","USGS","02047000",1984-10-10,136,"A"
"285","USGS","02047000",1984-10-11,125,"A"
"286","USGS","02047000",1984-10-12,118,"A"
"287","USGS","02047000",1984-10-13,113,"A"
"288","USGS","02047000",1984-10-14,108,"A"
"289","USGS","02047000",1984-10-15,105,"A"
"290","USGS","02047000",1984-10-16,105,"A"
"291","USGS","02047000",1984-10-17,103,"A"
"292","USGS","02047000",1984-10-18,103,"A"
"293","USGS","02047000",1984-10-19,111,"A"
"294","USGS","02047000",1984-10-20,109,"A"
"295","USGS","02047000",1984-10-21,105,"A"
"296","USGS","02047000",1984-10-22,104,"A"
"297","USGS","02047000",1984-10-23,105,"A"
"298","USGS","02047000",1984-10-24,106,"A"
"299","USGS","02047000",1984-10-25,107,"A"
"300","USGS","02047000",1984-10-26,117,"A"
"301","USGS","02047000",1984-10-27,162,"A"
"302","USGS","02047000",1984-10-28,188,"A"
"303","USGS","02047000",1984-10-29,189,"A"
"304","USGS","02047000",1984-10-30,181,"A"
"305","USGS","02047000",1984-10-31,171,"A"
"306","USGS","02047000",1984-11-01,165,"A"
"307","USGS","02047000",1984-11-02,166,"A"
"308","USGS","02047000",1984-11-03,164,"A"
"309","USGS","02047000",1984-11-04,156,"A"
"310","USGS","02047000",1984-11-05,153,"A"
"311","USGS","02047000",1984-11-06,150,"A"
"312","USGS","02047000",1984-11-07,149,"A"
"313","USGS","02047000",1984-11-08,227,"A"
"314","USGS","02047000",1984-11-09,284,"A"
"315","USGS","02047000",1984-11-10,258,"A"
"316","USGS","02047000",1984-11-11,226,"A"
"317","USGS","02047000",1984-11-12,197,"A"
"318","USGS","02047000",1984-11-13,190,"A"
"319","USGS","02047000",1984-11-14,237,"A"
"320","USGS","02047000",1984-11-15,251,"A"
"321","USGS","02047000",1984-11-16,229,"A"
"322","USGS","02047000",1984-11-17,206,"A"
"323","USGS","02047000",1984-11-18,188,"A"
"324","USGS","02047000",1984-11-19,187,"A"
"325","USGS","02047000",1984-11-20,196,"A"
"326","USGS","02047000",1984-11-21,232,"A"
"327","USGS","02047000",1984-11-22,388,"A"
"328","USGS","02047000",1984-11-23,498,"A"
"329","USGS","02047000",1984-11-24,437,"A"
"330","USGS","02047000",1984-11-25,357,"A"
"331","USGS","02047000",1984-11-26,302,"A"
"332","USGS","02047000",1984-11-27,269,"A"
"333","USGS","02047000",1984-11-28,254,"A"
"334","USGS","02047000",1984-11-29,268,"A"
"335","USGS","02047000",1984-11-30,311,"A"
"336","USGS","02047000",1984-12-01,629,"A"
"337","USGS","02047000",1984-12-02,813,"A"
"338","USGS","02047000",1984-12-03,796,"A"
"339","USGS","02047000",1984-12-04,772,"A"
"340","USGS","02047000",1984-12-05,949,"A"
"341","USGS","02047000",1984-12-06,1040,"A"
"342","USGS","02047000",1984-12-07,1090,"A"
"343","USGS","02047000",1984-12-08,1390,"A"
"344","USGS","02047000",1984-12-09,1480,"A"
"345","USGS","02047000",1984-12-10,1230,"A"
"346","USGS","02047000",1984-12-11,959,"A"
"347","USGS","02047000",1984-12-12,798,"A"
"348","USGS","02047000",1984-12-13,698,"A"
"349","USGS","02047000",1984-12-14,622,"A"
"350","USGS","02047000",1984-12-15,560,"A"
"351","USGS","02047000",1984-12-16,509,"A"
"352","USGS","02047000",1984-12-17,471,"A"
"353","USGS","02047000",1984-12-18,441,"A"
"354","USGS","02047000",1984-12-19,432,"A"
"355","USGS","02047000",1984-12-20,429,"A"
"356","USGS","02047000",1984-12-21,428,"A"
"357","USGS","02047000",1984-12-22,428,"A"
"358","USGS","02047000",1984-12-23,414,"A"
"359","USGS","02047000",1984-12-24,404,"A"
"360","USGS","02047000",1984-12-25,405,"A"
"361","USGS","02047000",1984-12-26,395,"A"
"362","USGS","02047000",1984-12-27,384,"A"
"363","USGS","02047000",1984-12-28,362,"A"
"364","USGS","02047000",1984-12-29,349,"A"
"365","USGS","02047000",1984-12-30,342,"A"
"366","USGS","02047000",1984-12-31,338,"A"
"367","USGS","02047000",1985-01-01,337,"A"
"368","USGS","02047000",1985-01-02,347,"A"
"369","USGS","02047000",1985-01-03,498,"A"
"370","USGS","02047000",1985-01-04,1350,"A"
"371","USGS","02047000",1985-01-05,2580,"A"
"372","USGS","02047000",1985-01-06,3440,"A"
"373","USGS","02047000",1985-01-07,4420,"A"
"374","USGS","02047000",1985-01-08,5740,"A"
"375","USGS","02047000",1985-01-09,6520,"A"
"376","USGS","02047000",1985-01-10,5950,"A"
"377","USGS","02047000",1985-01-11,4240,"A"
"378","USGS","02047000",1985-01-12,2620,"A"
"379","USGS","02047000",1985-01-13,1750,"A"
"380","USGS","02047000",1985-01-14,1410,"A"
"381","USGS","02047000",1985-01-15,1260,"A"
"382","USGS","02047000",1985-01-16,1160,"A"
"383","USGS","02047000",1985-01-17,1090,"A"
"384","USGS","02047000",1985-01-18,1080,"A"
"385","USGS","02047000",1985-01-19,1150,"A"
"386","USGS","02047000",1985-01-20,1250,"A"
"387","USGS","02047000",1985-01-21,1200,"A"
"388","USGS","02047000",1985-01-22,1080,"A"
"389","USGS","02047000",1985-01-23,1010,"A"
"390","USGS","02047000",1985-01-24,1050,"A"
"391","USGS","02047000",1985-01-25,1020,"A"
"392","USGS","02047000",1985-01-26,993,"A"
"393","USGS","02047000",1985-01-27,955,"A"
"394","USGS","02047000",1985-01-28,953,"A"
"395","USGS","02047000",1985-01-29,937,"A"
"396","USGS","02047000",1985-01-30,896,"A"
"397","USGS","02047000",1985-01-31,939,"A"
"398","USGS","02047000",1985-02-01,1280,"A"
"399","USGS","02047000",1985-02-02,2190,"A"
"400","USGS","02047000",1985-02-03,3090,"A"
"401","USGS","02047000",1985-02-04,3830,"A"
"402","USGS","02047000",1985-02-05,4870,"A"
"403","USGS","02047000",1985-02-06,6130,"A"
"404","USGS","02047000",1985-02-07,6590,"A"
"405","USGS","02047000",1985-02-08,5790,"A"
"406","USGS","02047000",1985-02-09,4310,"A"
"407","USGS","02047000",1985-02-10,3060,"A"
"408","USGS","02047000",1985-02-11,2230,"A"
"409","USGS","02047000",1985-02-12,2000,"A"
"410","USGS","02047000",1985-02-13,2510,"A"
"411","USGS","02047000",1985-02-14,3210,"A"
"412","USGS","02047000",1985-02-15,3840,"A"
"413","USGS","02047000",1985-02-16,4500,"A"
"414","USGS","02047000",1985-02-17,4700,"A"
"415","USGS","02047000",1985-02-18,3900,"A"
"416","USGS","02047000",1985-02-19,2860,"A"
"417","USGS","02047000",1985-02-20,2130,"A"
"418","USGS","02047000",1985-02-21,1760,"A"
"419","USGS","02047000",1985-02-22,1540,"A"
"420","USGS","02047000",1985-02-23,1390,"A"
"421","USGS","02047000",1985-02-24,1300,"A"
"422","USGS","02047000",1985-02-25,1240,"A"
"423","USGS","02047000",1985-02-26,1340,"A"
"424","USGS","02047000",1985-02-27,1720,"A"
"425","USGS","02047000",1985-02-28,2140,"A"
"426","USGS","02047000",1985-03-01,2240,"A"
"427","USGS","02047000",1985-03-02,2050,"A"
"428","USGS","02047000",1985-03-03,1830,"A"
"429","USGS","02047000",1985-03-04,1610,"A"
"430","USGS","02047000",1985-03-05,1410,"A"
"431","USGS","02047000",1985-03-06,1260,"A"
"432","USGS","02047000",1985-03-07,1150,"A"
"433","USGS","02047000",1985-03-08,1070,"A"
"434","USGS","02047000",1985-03-09,1000,"A"
"435","USGS","02047000",1985-03-10,961,"A"
"436","USGS","02047000",1985-03-11,924,"A"
"437","USGS","02047000",1985-03-12,890,"A"
"438","USGS","02047000",1985-03-13,860,"A"
"439","USGS","02047000",1985-03-14,838,"A"
"440","USGS","02047000",1985-03-15,800,"A"
"441","USGS","02047000",1985-03-16,758,"A"
"442","USGS","02047000",1985-03-17,730,"A"
"443","USGS","02047000",1985-03-18,700,"A"
"444","USGS","02047000",1985-03-19,677,"A"
"445","USGS","02047000",1985-03-20,660,"A"
"446","USGS","02047000",1985-03-21,643,"A"
"447","USGS","02047000",1985-03-22,653,"A"
"448","USGS","02047000",1985-03-23,799,"A"
"449","USGS","02047000",1985-03-24,948,"A"
"450","USGS","02047000",1985-03-25,1200,"A"
"451","USGS","02047000",1985-03-26,1420,"A"
"452","USGS","02047000",1985-03-27,1460,"A"
"453","USGS","02047000",1985-03-28,1320,"A"
"454","USGS","02047000",1985-03-29,1140,"A"
"455","USGS","02047000",1985-03-30,994,"A"
"456","USGS","02047000",1985-03-31,878,"A"
"457","USGS","02047000",1985-04-01,799,"A"
"458","USGS","02047000",1985-04-02,731,"A"
"459","USGS","02047000",1985-04-03,681,"A"
"460","USGS","02047000",1985-04-04,631,"A"
"461","USGS","02047000",1985-04-05,580,"A"
"462","USGS","02047000",1985-04-06,546,"A"
"463","USGS","02047000",1985-04-07,521,"A"
"464","USGS","02047000",1985-04-08,498,"A"
"465","USGS","02047000",1985-04-09,480,"A"
"466","USGS","02047000",1985-04-10,466,"A"
"467","USGS","02047000",1985-04-11,453,"A"
"468","USGS","02047000",1985-04-12,433,"A"
"469","USGS","02047000",1985-04-13,421,"A"
"470","USGS","02047000",1985-04-14,424,"A"
"471","USGS","02047000",1985-04-15,424,"A"
"472","USGS","02047000",1985-04-16,433,"A"
"473","USGS","02047000",1985-04-17,475,"A"
"474","USGS","02047000",1985-04-18,549,"A"
"475","USGS","02047000",1985-04-19,655,"A"
"476","USGS","02047000",1985-04-20,592,"A"
"477","USGS","02047000",1985-04-21,505,"A"
"478","USGS","02047000",1985-04-22,430,"A"
"479","USGS","02047000",1985-04-23,386,"A"
"480","USGS","02047000",1985-04-24,352,"A"
"481","USGS","02047000",1985-04-25,325,"A"
"482","USGS","02047000",1985-04-26,309,"A"
"483","USGS","02047000",1985-04-27,291,"A"
"484","USGS","02047000",1985-04-28,282,"A"
"485","USGS","02047000",1985-04-29,269,"A"
"486","USGS","02047000",1985-04-30,253,"A"
"487","USGS","02047000",1985-05-01,241,"A"
"488","USGS","02047000",1985-05-02,229,"A"
"489","USGS","02047000",1985-05-03,229,"A"
"490","USGS","02047000",1985-05-04,246,"A"
"491","USGS","02047000",1985-05-05,329,"A"
"492","USGS","02047000",1985-05-06,418,"A"
"493","USGS","02047000",1985-05-07,382,"A"
"494","USGS","02047000",1985-05-08,328,"A"
"495","USGS","02047000",1985-05-09,286,"A"
"496","USGS","02047000",1985-05-10,250,"A"
"497","USGS","02047000",1985-05-11,232,"A"
"498","USGS","02047000",1985-05-12,220,"A"
"499","USGS","02047000",1985-05-13,229,"A"
"500","USGS","02047000",1985-05-14,226,"A"
"501","USGS","02047000",1985-05-15,201,"A"
"502","USGS","02047000",1985-05-16,182,"A"
"503","USGS","02047000",1985-05-17,173,"A"
"504","USGS","02047000",1985-05-18,174,"A"
"505","USGS","02047000",1985-05-19,166,"A"
"506","USGS","02047000",1985-05-20,196,"A"
"507","USGS","02047000",1985-05-21,239,"A"
"508","USGS","02047000",1985-05-22,203,"A"
"509","USGS","02047000",1985-05-23,224,"A"
"510","USGS","02047000",1985-05-24,329,"A"
"511","USGS","02047000",1985-05-25,523,"A"
"512","USGS","02047000",1985-05-26,1060,"A"
"513","USGS","02047000",1985-05-27,1410,"A"
"514","USGS","02047000",1985-05-28,1010,"A"
"515","USGS","02047000",1985-05-29,662,"A"
"516","USGS","02047000",1985-05-30,458,"A"
"517","USGS","02047000",1985-05-31,331,"A"
"518","USGS","02047000",1985-06-01,263,"A"
"519","USGS","02047000",1985-06-02,222,"A"
"520","USGS","02047000",1985-06-03,193,"A"
"521","USGS","02047000",1985-06-04,171,"A"
"522","USGS","02047000",1985-06-05,160,"A"
"523","USGS","02047000",1985-06-06,199,"A"
"524","USGS","02047000",1985-06-07,312,"A"
"525","USGS","02047000",1985-06-08,382,"A"
"526","USGS","02047000",1985-06-09,414,"A"
"527","USGS","02047000",1985-06-10,350,"A"
"528","USGS","02047000",1985-06-11,282,"A"
"529","USGS","02047000",1985-06-12,249,"A"
"530","USGS","02047000",1985-06-13,237,"A"
"531","USGS","02047000",1985-06-14,247,"A"
"532","USGS","02047000",1985-06-15,211,"A"
"533","USGS","02047000",1985-06-16,203,"A"
"534","USGS","02047000",1985-06-17,176,"A"
"535","USGS","02047000",1985-06-18,155,"A"
"536","USGS","02047000",1985-06-19,147,"A"
"537","USGS","02047000",1985-06-20,139,"A"
"538","USGS","02047000",1985-06-21,136,"A"
"539","USGS","02047000",1985-06-22,127,"A"
"540","USGS","02047000",1985-06-23,111,"A"
"541","USGS","02047000",1985-06-24,99,"A"
"542","USGS","02047000",1985-06-25,90,"A"
"543","USGS","02047000",1985-06-26,81,"A"
"544","USGS","02047000",1985-06-27,74,"A"
"545","USGS","02047000",1985-06-28,68,"A"
"546","USGS","02047000",1985-06-29,65,"A"
"547","USGS","02047000",1985-06-30,66,"A"
"548","USGS","02047000",1985-07-01,64,"A"
"549","USGS","02047000",1985-07-02,60,"A"
"550","USGS","02047000",1985-07-03,67,"A"
"551","USGS","02047000",1985-07-04,93,"A"
"552","USGS","02047000",1985-07-05,101,"A"
"553","USGS","02047000",1985-07-06,115,"A"
"554","USGS","02047000",1985-07-07,111,"A"
"555","USGS","02047000",1985-07-08,98,"A"
"556","USGS","02047000",1985-07-09,86,"A"
"557","USGS","02047000",1985-07-10,88,"A"
"558","USGS","02047000",1985-07-11,141,"A"
"559","USGS","02047000",1985-07-12,148,"A"
"560","USGS","02047000",1985-07-13,162,"A"
"561","USGS","02047000",1985-07-14,240,"A"
"562","USGS","02047000",1985-07-15,325,"A"
"563","USGS","02047000",1985-07-16,368,"A"
"564","USGS","02047000",1985-07-17,315,"A"
"565","USGS","02047000",1985-07-18,276,"A"
"566","USGS","02047000",1985-07-19,240,"A"
"567","USGS","02047000",1985-07-20,216,"A"
"568","USGS","02047000",1985-07-21,159,"A"
"569","USGS","02047000",1985-07-22,106,"A"
"570","USGS","02047000",1985-07-23,85,"A"
"571","USGS","02047000",1985-07-24,70,"A"
