"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",269,183,-32
"Feb. Low Flow",327,349,6.73
"Mar. Low Flow",448,552,23.2
"Apr. Low Flow",520,651,25.2
"May Low Flow",570,798,40
"Jun. Low Flow",747,830,11.1
"Jul. Low Flow",682,733,7.48
"Aug. Low Flow",541,660,22
"Sep. Low Flow",414,463,11.8
"Oct. Low Flow",312,306,-1.92
"Nov. Low Flow",291,268,-7.9
"Dec. Low Flow",263,191,-27.4
