"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",0.822,1.76,114
"5% Non-Exceedance",2.2,4.24,92.7
"50% Non-Exceedance",33,28.4,-13.9
"95% Non-Exceedance",128,144,12.5
"99% Non-Exceedance",287,300,4.53
"Sept. 10% Non-Exceedance",1.4,3.12,123
