"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",544,519,-4.6
"Jan. Mean Flow",639,651,1.88
"Feb. Mean Flow",807,785,-2.73
"Mar. Mean Flow",909,883,-2.86
"Apr. Mean Flow",854,771,-9.72
"May Mean Flow",612,596,-2.61
"Jun. Mean Flow",515,489,-5.05
"Jul. Mean Flow",340,321,-5.59
"Aug. Mean Flow",304,246,-19.1
"Sep. Mean Flow",413,393,-4.84
"Oct. Mean Flow",279,267,-4.3
"Nov. Mean Flow",422,426,0.948
"Dec. Mean Flow",458,425,-7.21
