"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",245,48,60,79.7,79,118,197,143,129,93,65,45,46,303,392,444,406,290,218,131,112,160,108,181,213,14,36.9,14.3,38,15.2,39.4,22.1,49.5,31.9,75.6,26.4,2002,29.9,40,130,731,1920,38,126,159,344,509,1040,913,1160,837,677,362,279,165,147,7480,4510,5090,2630,2870,1570,1510,684,920,465,73.7824657534247
"Model",257,47.4,45.9,91.5,122,217,226,198,160,122,74.3,55.5,43,318,395,460,402,306,256,158,123,163,122,188,199,9.56,28.7,9.61,29.5,9.82,31.3,12.3,42.5,34.6,72.9,16.5,2002,22.1,34.6,155,719,1910,32,154,175,488,284,1290,699,1890,845,751,474,243,157,175,9930,3600,4570,2340,2390,1430,1330,686,886,460,86.7007301239562
"Pct. Error",-4.9,1.25,23.5,-14.8,-54.4,-83.9,-14.7,-38.5,-24,-31.2,-14.3,-23.3,6.52,-4.95,-0.765,-3.6,0.985,-5.52,-17.4,-20.6,-9.82,-1.88,-13,-3.87,6.57,31.7,22.2,32.8,22.4,35.4,20.6,44.3,14.1,-8.46,3.57,37.5,0,26.1,13.5,-19.2,1.64,0.521,15.8,-22.2,-10.1,-41.9,44.2,-24,23.4,-62.9,-0.956,-10.9,-30.9,12.9,4.85,-19,-32.8,20.2,10.2,11,16.7,8.92,11.9,-0.292,3.7,1.08,-17.5
