"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",160,35,43,56,62,74,101,93,81,49,39,39,34,200,197,288,239,220,135,69.4,65.8,104,70.5,162,169,22,31,22.1,32,22.3,33,25.4,36.6,31.1,50,26.4,1999,27.9,32.9,88,492,1220,31,79,94,538,752,520,300,686,421,716,258,163,120,104,8700,2290,5720,1450,2750,875,808,481,474,293,71.1260273972603
"Model",155,33.6,43.6,71.4,84.7,90.1,110,96.5,65,39.4,35.2,26.6,25.8,188,236,294,211,182,119,75.3,69.6,106,80.8,154,146,9.53,22.1,10.2,22.7,11,23.8,13.7,33.5,21.4,52.5,12.5,1999,14.4,22.8,95.1,438,1110,21,82.2,113,413,326,500,615,1160,551,545,342,174,123,195,10600,2210,5480,1260,2780,739,848,405,570,268,93.9295010356589
"Pct. Error",-3.12,-4,1.4,27.5,36.6,21.8,8.91,3.76,-19.8,-19.6,-9.74,-31.8,-24.1,-6,19.8,2.08,-11.7,-17.3,-11.9,8.5,5.78,1.92,14.6,-4.94,-13.6,-56.7,-28.7,-53.8,-29.1,-50.7,-27.9,-46.1,-8.47,-31.2,5,-52.7,0,-48.4,-30.7,8.07,-11,-9.02,-32.3,4.05,20.2,-23.2,-56.6,-3.85,105,69.1,30.9,-23.9,32.6,6.75,2.5,87.5,21.8,-3.49,-4.2,-13.1,1.09,-15.5,4.95,-15.8,20.3,-8.53,32.1
