"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",109,25,30,42,47,77,92,91,67,47,35.9,31,25,144,192,197,169,131,96.9,70.6,54.1,51.7,42.8,68.2,95.7,16,22,16,22.7,16.6,22.9,17.3,25.9,20.2,34.2,19.1,1988,20,23,68,308,686,22,62.1,47,122,318,439,524,730,322,356,203,105,69,53,3780,1470,2090,900,1090,556,581,271,377,207,53.8142076502732
"Model",107,18.5,29.9,43.6,55.3,66.6,89.2,66.1,46.6,33.2,24.3,25.8,21.8,139,197,200,148,102,84.1,60.3,60.4,53.9,57,78.7,104,2.48,9.4,2.66,10.7,3,12.2,6.95,17.2,20.9,34.9,5.46,1988,8.74,15.5,69.6,289,645,13.1,61.6,52,119,185,426,555,564,313,236,142,103,79.5,75,2330,1240,1470,754,855,482,556,261,370,210,48.0004226562367
"Pct. Error",1.83,26,0.333,-3.81,-17.7,13.5,3.04,27.4,30.4,29.4,32.3,16.8,12.8,3.47,-2.6,-1.52,12.4,22.1,13.2,14.6,-11.6,-4.26,-33.2,-15.4,-8.67,84.5,57.3,83.4,52.9,81.9,46.7,59.8,33.6,-3.47,-2.05,71.4,0,56.3,32.6,-2.35,6.17,5.98,40.5,0.805,-10.6,2.46,41.8,2.96,-5.92,22.7,2.8,33.7,30,1.9,-15.2,-41.5,38.4,15.6,29.7,16.2,21.6,13.3,4.3,3.69,1.86,-1.45,10.8
