"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",33.3,1.8,6.1,11,15,21,18,20,11,4.5,1.8,1.4,0.75,46.5,47.2,59.2,49.7,39.3,19.9,15.3,10.7,18.5,17.3,35.1,40.7,0,0.32,0.00667,0.358,0.0143,0.461,0.0813,0.978,0.615,6.4,0.0298,1998,0.062,0.59,17,111,299,0.18,13.5,33,225,174,235,137,227,218,136,62.2,80,48,24,1810,638,700,308,354,189,179,86,112,55.8,0.615333333333333
"Model",33.5,1.9,5.98,9.67,15.4,20.4,15.4,11,6.71,3.1,0.96,1.24,0.854,46.7,54.6,60.8,40.1,32.9,17.2,14.9,13.2,24.1,20.7,33.8,43.6,0,0.0906,-3.77e-14,0.165,-2.12e-14,0.329,0.206,1.94,2.31,7.07,0.000196,1991,0,0.789,16.2,108,297,0.253,12.8,46.6,185,183,193,140,248,121,97.6,48.3,38,36.8,45.4,1750,514,738,260,526,174,238,87.6,154,56.5,3.30531548338054
"Pct. Error",0.601,5.56,-1.97,-12.1,2.67,-2.86,-14.4,-45,-39,-31.1,-46.7,-11.4,13.9,0.43,15.7,2.7,-19.3,-16.3,-13.6,-2.61,23.4,30.3,19.7,-3.7,7.13,NA,-71.7,-100,-53.9,-100,-28.6,153,98.4,276,10.5,-99.3,100,-100,33.7,-4.71,-2.7,-0.669,40.6,-5.19,41.2,-17.8,5.17,-17.9,2.19,9.25,-44.5,-28.2,-22.3,-52.5,-23.3,89.2,-3.31,-19.4,5.43,-15.6,48.6,-7.94,33,1.86,37.5,1.25,437
