"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",416,74,101,148,169,183,252,230,180,122,87,84,75,519,486,720,601,526,371,190,214,393,212,380,393,30,63,30.7,64.3,32.3,66.9,37.7,78.8,50.2,110,39.9,1999,41,54,224,1350,2920,54,206,206,1240,1050,1040,737,2060,1440,1400,462,366,280,202,32000,4070,21500,3310,11100,2190,3230,1110,1670,652,145.27397260274
"Model",399,48.6,84.2,161,191,245,250,201,164,96.1,61.9,54.9,38.3,468,591,722,528,401,296,211,188,405,239,407,352,13.1,27,13.2,28.3,13.5,30.6,17.1,52.5,32.1,120,16.6,1999,16.4,30.8,234,1190,2960,26.8,206,401,946,495,1360,624,2050,1440,778,630,583,343,305,31700,5650,15700,2910,8260,2180,2560,1100,1690,661,183.929508008626
"Pct. Error",-4.09,-34.3,-16.6,8.78,13,33.9,-0.794,-12.6,-8.89,-21.2,-28.9,-34.6,-48.9,-9.83,21.6,0.278,-12.1,-23.8,-20.2,11.1,-12.1,3.05,12.7,7.11,-10.4,-56.3,-57.1,-57,-56,-58.2,-54.3,-54.6,-33.4,-36.1,9.09,-58.4,0,-60,-43,4.46,-11.9,1.37,-50.4,0,94.7,-23.7,-52.9,30.8,-15.3,-0.485,0,-44.4,36.4,59.3,22.5,51,-0.938,38.8,-27,-12.1,-25.6,-0.457,-20.7,-0.901,1.2,1.38,26.6
