"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",41,16.4,-60
"5% Non-Exceedance",54,30.8,-43
"50% Non-Exceedance",224,234,4.46
"95% Non-Exceedance",1350,1190,-11.9
"99% Non-Exceedance",2920,2960,1.37
"Sept. 10% Non-Exceedance",54,26.8,-50.4
