"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",294,287,-2.38
"Jan. Mean Flow",427,405,-5.15
"Feb. Mean Flow",562,556,-1.07
"Mar. Mean Flow",566,541,-4.42
"Apr. Mean Flow",449,397,-11.6
"May Mean Flow",372,289,-22.3
"Jun. Mean Flow",230,221,-3.91
"Jul. Mean Flow",152,143,-5.92
"Aug. Mean Flow",115,136,18.3
"Sep. Mean Flow",89.2,137,53.6
"Oct. Mean Flow",92.2,147,59.4
"Nov. Mean Flow",184,200,8.7
"Dec. Mean Flow",304,293,-3.62
