"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",7240,1250,1770,2960,3150,4620,5560,5020,4010,2320,1630,1460,1120,9450,10300,12600,11000,8740,6100,3680,2990,4960,3680,6350,7270,447,950,487,1010,497,1130,692,1390,872,2290,741,2002,786,1170,4410,22500,46500,1080,4000,4640,19900,18300,22800,17600,30300,27600,14100,8150,6360,5120,4510,199000,71600,149000,58300,89400,40100,37100,20200,26700,13500,2125.94794520548
"Model",7150,1320,2010,3520,4290,5610,5700,4160,3240,2130,1360,1280,1070,8970,11100,12600,10100,7690,5860,3650,2920,5450,4330,6530,6940,344,787,350,801,361,834,431,1320,825,2180,467,1999,518,795,4690,21700,45500,786,4350,4850,12700,13100,16600,13400,27500,25400,11600,8970,5190,3590,3780,191000,58900,145000,45700,83300,32100,35500,18200,26300,13200,2139.09556958315
"Pct. Error",-1.24,5.6,13.6,18.9,36.2,21.4,2.52,-17.1,-19.2,-8.19,-16.6,-12.3,-4.46,-5.08,7.77,0,-8.18,-12,-3.93,-0.815,-2.34,9.88,17.7,2.83,-4.54,-23,-17.2,-28.1,-20.7,-27.4,-26.2,-37.7,-5.04,-5.39,-4.8,-37,100,-34.1,-32.1,6.35,-3.56,-2.15,-27.2,8.75,4.53,-36.2,-28.4,-27.2,-23.9,-9.24,-7.97,-17.7,10.1,-18.4,-29.9,-16.2,-4.02,-17.7,-2.68,-21.6,-6.82,-20,-4.31,-9.9,-1.5,-2.22,0.618
