"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",3640,698,920,1230,1370,1850,2690,1960,1750,1220,920,846,719,4770,5220,6610,5890,4530,3140,1650,1390,2230,1710,3220,3440,360,650,380,732,409,744,468,849,665,1190,563,2002,595,738,1920,12100,25700,722,1900,1440,6010,11600,14700,9030,17700,16300,9290,3330,2860,1800,1700,180000,40200,106000,32100,57300,21400,21800,11300,12800,6970,1361.32602739726
"Model",3750,613,925,1690,2030,2820,2920,2080,1620,1150,680,631,510,4760,6060,6830,5500,4180,3240,1670,1440,2760,2050,3320,3420,202,400,204,409,208,425,237,616,488,1190,275,1999,312,447,2290,11600,26800,415,2140,1640,6320,6400,10100,9170,19700,13700,8340,4590,3580,2000,1780,187000,39100,102000,28500,51500,19300,18200,10300,13400,6950,1454.42875622904
"Pct. Error",3.02,-12.2,0.543,37.4,48.2,52.4,8.55,6.12,-7.43,-5.74,-26.1,-25.4,-29.1,-0.21,16.1,3.33,-6.62,-7.73,3.18,1.21,3.6,23.8,19.9,3.11,-0.581,-43.9,-38.5,-46.3,-44.1,-49.1,-42.9,-49.4,-27.4,-26.6,0,-51.2,100,-47.6,-39.4,19.3,-4.13,4.28,-42.5,12.6,13.9,5.16,-44.8,-31.3,1.55,11.3,-16,-10.2,37.8,25.2,11.1,4.71,3.89,-2.74,-3.77,-11.2,-10.1,-9.81,-16.5,-8.85,4.69,-0.287,6.84
