"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",698,613,-12.2
"Feb. Low Flow",920,925,0.543
"Mar. Low Flow",1230,1690,37.4
"Apr. Low Flow",1370,2030,48.2
"May Low Flow",1850,2820,52.4
"Jun. Low Flow",2690,2920,8.55
"Jul. Low Flow",1960,2080,6.12
"Aug. Low Flow",1750,1620,-7.43
"Sep. Low Flow",1220,1150,-5.74
"Oct. Low Flow",920,680,-26.1
"Nov. Low Flow",846,631,-25.4
"Dec. Low Flow",719,510,-29.1
