"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",387,54,68,79,144,181,220,163,99,69,58,50,47,527,659,767,554,430,277,161,141,214,160,357,422,27,43,30.2,45,32.6,47.3,34.5,58.2,36.4,80.7,37,2002,36.4,44,171,1510,3500,41,158,214,1430,915,1620,1740,2730,1930,976,723,243,224,120,10900,5620,9350,4070,5690,2990,3130,1240,2060,824,51.401095890411
"Model",397,56.8,76,137,272,307,264,254,124,83.1,58.8,56.8,54.2,586,700,808,563,392,263,190,154,253,161,315,402,38.6,49.4,38.6,50,38.8,50.9,40.4,57.5,45.7,77,41.8,2002,44.5,50.8,217,1420,3650,48,204,162,404,559,1310,1050,2070,1650,590,294,130,168,83.5,15700,4810,10100,4370,7230,2620,3040,1110,2050,780,58.9653785453134
"Pct. Error",2.58,5.19,11.8,73.4,88.9,69.6,20,55.8,25.3,20.4,1.38,13.6,15.3,11.2,6.22,5.35,1.62,-8.84,-5.05,18,9.22,18.2,0.625,-11.8,-4.74,43,14.9,27.8,11.1,19,7.61,17.1,-1.2,25.5,-4.58,13,0,22.3,15.5,26.9,-5.96,4.29,17.1,29.1,-24.3,-71.7,-38.9,-19.1,-39.7,-24.2,-14.5,-39.5,-59.3,-46.5,-25,-30.4,44,-14.4,8.02,7.37,27.1,-12.4,-2.88,-10.5,-0.485,-5.34,14.7
