"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",387,397,2.58
"Jan. Mean Flow",527,586,11.2
"Feb. Mean Flow",659,700,6.22
"Mar. Mean Flow",767,808,5.35
"Apr. Mean Flow",554,563,1.62
"May Mean Flow",430,392,-8.84
"Jun. Mean Flow",277,263,-5.05
"Jul. Mean Flow",161,190,18
"Aug. Mean Flow",141,154,9.22
"Sep. Mean Flow",214,253,18.2
"Oct. Mean Flow",160,161,0.625
"Nov. Mean Flow",357,315,-11.8
"Dec. Mean Flow",422,402,-4.74
